"Index","Mass","Calibrated_Mass","Calculated_Mass","Peak_Height","Peak_Area","Resolving_Power","S_N","Ion_Charge","Error_ppm","Error_Score","Isotopologue_Similarity","Confidence_Score","DBE","OtoC_ratio","HtoC_ratio","Heteroatom_Class","Ion_Type","Is_Isotopologue","Mono_Isotopic_Index","Molecular_Formula","C","H","O","N","P","S","13C","15N","17O","18O","33S","34S"
"34","199.061106","199.061174189","199.061197032","492032.1","-9999","1384047.1","7.1","-1","-0.114756103","0.997613362","0","0.598568017","4","0.555555556","1.333333333","O5","de-protonated","0","-9999","C9 H12 O5","9","12","5","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"70","236.105654","236.105706402","236.105718673","2028970.9","-9999","774552.2","34.01","-1","-0.051973268","0.999509987","0","0.599705992","1","0.444444444","2.222222222","N1 P1 O4","de-protonated","0","-9999","C9 H20 O4 N1 P1","9","20","4","1","1","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"78","242.17607","242.176119815","242.176167217","787234.6","-9999","1083550.4","11.87","-1","-0.195730494","0.993072728","0","0.595843637","2","0.230769231","1.923076923","N1 O3","de-protonated","0","-9999","C13 H25 O3 N1","13","25","3","1","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"91","253.144447","253.144492141","253.144532735","662237.9","-9999","850710.4","9.53","-1","-0.160358581","0.995344938","0","0.597206963","4","0.285714286","1.571428571","O4","de-protonated","0","-9999","C14 H22 O4","14","22","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"98","255.061535","255.061579324","255.061411508","1382131","-9999","909812.6","22","-1","0.657945871","0.924457847","0","0.554674708","5","0.166666667","1.416666667","S1 P1 O2","de-protonated","0","-9999","C12 H17 O2 P1 S1","12","17","2","-9999","1","1","-9999","-9999","-9999","-9999","-9999","-9999"
"99","255.062128","255.062172324","255.062259661","6183155","-9999","886637.8","105.44","-1","-0.342413732","0.977245016","0.992106632","0.983189662","6","0.6","1.2","N2 O6","de-protonated","0","-9999","C10 H12 O6 N2","10","12","6","2","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"102","255.160391","255.160435282","255.160182799","599361","-9999","895573.7","8.4","-1","0.989506052","0.837226662","0","0.502335997","3","0.285714286","1.714285714","O4","de-protonated","0","-9999","C14 H24 O4","14","24","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"103","256.065476","256.065519896","256.065614496","729216.4","-9999","1044922.2","10.65","-1","-0.369434484","0.975539673","0.992106632","0.982166457","6","0.6","1.2","13C1 N2 O6","de-protonated","1","99","C9 H12 O6 N2 13C1","9","12","6","2","-9999","-9999","1","-9999","-9999","-9999","-9999","-9999"
"116","262.975192","262.975232952","262.975098425","1185152.6","-9999","848744.4","18.4","-1","0.511558201","0.953626082","0","0.572175649","10","0.545454545","0.454545455","P1 O6","de-protonated","0","-9999","C11 H5 O6 P1","11","5","6","-9999","1","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"117","262.975894","262.975934951","262.975967805","5175040.5","-9999","715475.5","87.11","-1","-0.124928149","0.498586064","0.885121231","0.653200131","9","0.083333333","0.75","S2 P1 O1","de-protonated","0","-9999","C12 H9 O1 P1 S2","12","9","1","-9999","1","2","-9999","-9999","-9999","-9999","-9999","-9999"
"119","262.990243","262.990283945","262.990354566","1016066.4","-9999","707312.2","15.48","-1","-0.268529376","0.987001316","0","0.592200789","14","0.2","0.333333333","P1 O3","de-protonated","0","-9999","C15 H5 O3 P1","15","5","3","-9999","1","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"122","263.979604","263.979644524","263.979458985","1125367.9","-9999","793416.9","17.36","-1","0.702851947","0.914264093","0","0.548558456","9","0.272727273","0.636363636","N1 S2 O3","de-protonated","0","-9999","C11 H7 O3 N1 S2","11","7","3","1","-9999","2","-9999","-9999","-9999","-9999","-9999","-9999"
"124","264.988245","264.988285094","264.988246566","842733","-9999","865945.3","12.44","-1","0.145395857","0.99617153","0","0.597702918","13","0.066666667","0.466666667","S1 P1 O1","de-protonated","0","-9999","C15 H7 O1 P1 S1","15","7","1","-9999","1","1","-9999","-9999","-9999","-9999","-9999","-9999"
"128","265.147738","265.147778026","265.147904038","1294335.3","-9999","903155.9","20.18","-1","-0.47525337","0.959845403","0","0.575907242","0","0.333333333","2.166666667","S1 O4","de-protonated","0","-9999","C12 H26 O4 S1","12","26","4","-9999","-9999","1","-9999","-9999","-9999","-9999","-9999","-9999"
"128","265.147738","265.147778026","265.147523916","1294335.3","-9999","903155.9","20.18","-1","0.958372461","0.846490258","0","0.507894155","5","0.071428571","1.642857143","N2 P1 O1","de-protonated","0","-9999","C14 H23 O1 N2 P1","14","23","1","2","1","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"137","267.196612","267.196651153","267.196568309","626660.6","-9999","608798.7","8.73","-1","0.310048686","0.982708547","0","0.589625128","3","0.1875","1.75","O3","de-protonated","0","-9999","C16 H28 O3","16","28","3","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"145","268.983267","268.983305391","268.983161185","2636452.8","-9999","824970.6","42.97","-1","0.536115864","0.94918456","0","0.569510736","12","0.142857143","0.5","S1 P1 O2","de-protonated","0","-9999","C14 H7 O2 P1 S1","14","7","2","-9999","1","1","-9999","-9999","-9999","-9999","-9999","-9999"
"146","269.129601","269.129639329","269.129551376","557492.1","-9999","1015819","7.5","-1","0.326806212","0.980807431","0","0.588484459","9","0.125","1.125","N2 O2","de-protonated","0","-9999","C16 H18 O2 N2","16","18","2","2","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"147","269.131063","269.131101328","269.131205146","1474740.3","-9999","853963","23.15","-1","-0.38575123100000003","0.973360957","0","0.584016574","4","0.214285714","1.642857143","P1 O3","de-protonated","0","-9999","C14 H23 O3 P1","14","23","3","-9999","1","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"149","269.139324","269.139362325","269.139447355","1335989.1","-9999","690547.7","20.78","-1","-0.315931778","0.9820521","0","0.58923126","4","0.357142857","1.571428571","O5","de-protonated","0","-9999","C14 H22 O5","14","22","5","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"151","270.13489","270.134927901","270.134696327","662300.7","-9999","804676.6","9.29","-1","0.857253205","0.875164364","0","0.525098619","4","0.384615385","1.615384615","N1 O5","de-protonated","0","-9999","C13 H21 O5 N1","13","21","5","1","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"158","271.118549","271.118586481","271.11871191","529537","-9999","1304877.8","7.02","-1","-0.462632263","0.961909209","0","0.577145525","4","0.461538462","1.538461538","O6","de-protonated","0","-9999","C13 H20 O6","13","20","6","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"169","272.031395","272.031432092","272.031293884","812572.4","-9999","714258.1","11.85","-1","0.508059181","0.954243609","0","0.572546166","11","0.416666667","0.583333333","N3 O5","de-protonated","0","-9999","C12 H7 O5 N3","12","7","5","3","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"184","277.057543","277.057577951","277.057374955","1240247.5","-9999","663683.3","19.04","-1","0.732684439","0.907187195","0","0.544312317","3","0.363636364","1.636363636","S2 O4","de-protonated","0","-9999","C11 H18 O4 S2","11","18","4","-9999","-9999","2","-9999","-9999","-9999","-9999","-9999","-9999"
"184","277.057543","277.057577951","277.057842986","1240247.5","-9999","663683.3","19.04","-1","-0.956605378","0.84701017","0","0.508206102","9","0.454545455","0.909090909","N4 O5","de-protonated","0","-9999","C11 H10 O5 N4","11","10","5","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"185","277.057955","277.05798995","277.057842986","2091191.6","-9999","739864","33.48","-1","0.530448084","0.95022626","0","0.570135756","9","0.454545455","0.909090909","N4 O5","de-protonated","0","-9999","C11 H10 O5 N4","11","10","5","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"187","277.059486","277.05952095","277.059496756","5734071.5","-9999","819806.5","95.32","-1","0.087323732","0.998737522","0.9981964","0.998521073","4","0.666666667","1.666666667","N2 P1 O6","de-protonated","0","-9999","C9 H15 O6 N2 P1","9","15","6","2","1","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"190","278.062795","278.062829522","278.062851591","570641.5","-9999","936657.4","7.63","-1","-0.079366093","0.998857712","0.9981964","0.998593187","4","0.666666667","1.666666667","13C1 N2 P1 O6","de-protonated","1","187","C8 H15 O6 N2 P1 13C1","8","15","6","2","1","-9999","1","-9999","-9999","-9999","-9999","-9999"
"193","279.014782","279.014816116","279.014640762","533733.3","-9999","745768.9","7.01","-1","0.628477298","0.930838695","0","0.558503217","9","0.666666667","0.666666667","O8","de-protonated","0","-9999","C12 H8 O8","12","8","8","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"196","279.05579","279.055824099","279.055734985","633192.9","-9999","663795.8","8.69","-1","0.319340156","0.981666346","0","0.588999807","8","0.272727273","1.090909091","N4 S1 O3","de-protonated","0","-9999","C11 H12 O3 N4 S1","11","12","3","4","-9999","1","-9999","-9999","-9999","-9999","-9999","-9999"
"197","279.056562","279.056596099","279.056386434","2245993","-9999","789016.3","35.93","-1","0.751334509","0.902642753","0","0.541585652","17","0.052631579","0.421052632","N2 O1","de-protonated","0","-9999","C19 H8 O1 N2","19","8","1","2","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"199","279.057631","279.057665098","279.057388756","700265","-9999","570465.1","9.82","-1","0.99027171","0.836996418","0","0.502197851","3","0.444444444","1.888888889","N2 S1 P1 O4","de-protonated","0","-9999","C9 H17 O4 N2 P1 S1","9","17","4","2","1","1","-9999","-9999","-9999","-9999","-9999","-9999"
"202","279.163365","279.163399053","279.163554103","741746.3","-9999","1186217.7","10.52","-1","-0.555408","0.945564726","0","0.567338836","0","0.307692308","2.153846154","S1 O4","de-protonated","0","-9999","C13 H28 O4 S1","13","28","4","-9999","-9999","1","-9999","-9999","-9999","-9999","-9999","-9999"
"202","279.163365","279.163399053","279.16317398","741746.3","-9999","1186217.7","10.52","-1","0.806241187","0.888743905","0","0.533246343","5","0.066666667","1.666666667","N2 P1 O1","de-protonated","0","-9999","C15 H25 O1 N2 P1","15","25","1","2","1","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"207","281.103257","281.103290226","281.103061845","756248.7","-9999","729925.5","10.76","-1","0.81244651","0.887125594","0","0.532275356","6","0.428571429","1.285714286","O6","de-protonated","0","-9999","C14 H18 O6","14","18","6","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"208","281.139689","281.139722211","281.139447355","540379.8","-9999","735885.4","7.12","-1","0.977651228","0.840776841","0","0.504466105","5","0.333333333","1.466666667","O5","de-protonated","0","-9999","C15 H22 O5","15","22","5","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"209","281.176053","281.176086195","281.175832864","599646.8","-9999","764367.7","8.12","-1","0.90097174","0.863042808","0","0.517825685","4","0.25","1.625","O4","de-protonated","0","-9999","C16 H26 O4","16","26","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"215","285.116829","285.116860516","285.116603909","567842.4","-9999","766205.9","7.54","-1","0.900005925","0.86331524","0","0.517989144","4","0.285714286","1.571428571","S1 O4","de-protonated","0","-9999","C14 H22 O4 S1","14","22","4","-9999","-9999","1","-9999","-9999","-9999","-9999","-9999","-9999"
"217","285.124293","285.124324513","285.124465995","1737059","-9999","660044.4","27.18","-1","-0.49621318","0.956305688","0","0.573783413","9","0.1875","1.125","N2 O3","de-protonated","0","-9999","C16 H18 O3 N2","16","18","3","2","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"219","285.125959","285.125990512","285.126119766","6503779","-9999","775943.3","107.26","-1","-0.453320474","0.950495408","0.984951075","0.964277674","4","0.285714286","1.642857143","P1 O4","de-protonated","0","-9999","C14 H23 O4 P1","14","23","4","-9999","1","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"221","285.134296","285.134327509","285.134361974","581283.9","-9999","867138.1","7.76","-1","-0.120874771","0.997352417","0","0.59841145","4","0.428571429","1.571428571","O6","de-protonated","0","-9999","C14 H22 O6","14","22","6","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"225","286.129273","286.129304085","286.129474601","1116851","-9999","1345581.8","16.76","-1","-0.595940497","0.937591799","0.984951075","0.956535509","4","0.285714286","1.642857143","13C1 P1 O4","de-protonated","1","219","C13 H23 O4 P1 13C1","13","23","4","-9999","1","-9999","1","-9999","-9999","-9999","-9999","-9999"
"226","286.129734","286.129765084","286.129610946","3473331","-9999","674576","56.35","-1","0.538700073","0.948706308","0","0.569223785","4","0.461538462","1.615384615","N1 O6","de-protonated","0","-9999","C13 H21 O6 N1","13","21","6","1","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"227","286.177414","286.177445064","286.177229845","595574.8","-9999","802808.3","8","-1","0.752048244","0.902467027","0","0.541480216","3","0.307692308","1.923076923","N3 O4","de-protonated","0","-9999","C13 H25 O4 N3","13","25","4","3","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"228","287.032668","287.0326987","287.032613302","821882.1","-9999","766337.8","11.74","-1","0.297518581","0.984066947","0","0.590440168","6","0.636363636","1.181818182","P1 O7","de-protonated","0","-9999","C11 H13 O7 P1","11","13","7","-9999","1","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"231","287.15022","287.15025065","287.150012039","651395.3","-9999","819451.8","8.89","-1","0.830962531","0.882240939","0","0.529344563","3","0.428571429","1.714285714","O6","de-protonated","0","-9999","C14 H24 O6","14","24","6","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"236","289.165855","289.165884791","289.165662103","574751.5","-9999","648843.7","7.61","-1","0.770103456","0.897977886","0","0.538786732","2","0.428571429","1.857142857","O6","de-protonated","0","-9999","C14 H26 O6","14","26","6","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"237","291.036825","291.036853993","291.03663951","606286.1","-9999","398092.8","8.09","-1","0.736962981","0.906152739","0","0.543691643","4","0.454545455","1.454545455","S2 O5","de-protonated","0","-9999","C11 H16 O5 S2","11","16","5","-9999","-9999","2","-9999","-9999","-9999","-9999","-9999","-9999"
"237","291.036825","291.036853993","291.037107541","606286.1","-9999","398092.8","8.09","-1","-0.871185886","0.871348581","0","0.522809148","10","0.545454545","0.727272727","N4 O6","de-protonated","0","-9999","C11 H8 O6 N4","11","8","6","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"238","291.038004","291.038032993","291.037976921","647342.1","-9999","923846.3","8.77","-1","0.192662853","0.993287441","0","0.595972465","9","0.083333333","1","N4 S2 O1","de-protonated","0","-9999","C12 H12 O1 N4 S2","12","12","1","4","-9999","2","-9999","-9999","-9999","-9999","-9999","-9999"
"239","291.038768","291.038796992","291.038761311","2805038.3","-9999","765162.4","44.63","-1","0.12260041","0.997276386","0","0.598365832","5","0.777777778","1.444444444","N2 P1 O7","de-protonated","0","-9999","C9 H13 O7 N2 P1","9","13","7","2","1","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"241","291.091035","291.09106397","291.090783084","659058.2","-9999","580689.8","8.96","-1","0.964943084","0.844551449","0","0.50673087000000006","3","0.5","1.666666667","S1 O6","de-protonated","0","-9999","C12 H20 O6 S1","12","20","6","-9999","-9999","1","-9999","-9999","-9999","-9999","-9999","-9999"
"244","293.035806","293.035834141","293.035650989","895172.4","-9999","978779.8","12.89","-1","0.625017163","0.931571545","0","0.558942927","18","0.105263158","0.315789474","N2 O2","de-protonated","0","-9999","C19 H6 O2 N2","19","6","2","2","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"248","293.171616","293.171644083","293.171810112","821598.6","-9999","348779.3","11.66","-1","-0.566317902","0.943467378","0","0.566080427","1","0.5","2.166666667","N2 O6","de-protonated","0","-9999","C12 H26 O6 N2","12","26","6","2","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
