"Index","Mass","Calibrated_Mass","Calculated_Mass","Peak_Height","Peak_Area","Resolving_Power","S_N","Ion_Charge","Error_ppm","Error_Score","Isotopologue_Similarity","Confidence_Score","DBE","OtoC_ratio","HtoC_ratio","Heteroatom_Class","Ion_Type","Is_Isotopologue","Mono_Isotopic_Index","Molecular_Formula","C","H","O","N","P","S","13C","15N","17O","18O","33S","34S"
"12","187.014738","187.014811871","187.014915544","1337292.4","-9999","964004.1","23.01","-1","-0.554356075","0.945765038","0","0.567459023","9","0.333333333","0.444444444","N2 O3","de-protonated","0","-9999","C9 H4 O3 N2","9","4","3","2","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"36","212.979678","212.979746599","212.979793338","1122958.5","-9999","680803.5","18.41","-1","-0.219453761","0.99129951","0","0.594779706","6","0.285714286","0.857142857","N2 S2 O2","de-protonated","0","-9999","C7 H6 O2 N2 S2","7","6","2","2","-9999","2","-9999","-9999","-9999","-9999","-9999","-9999"
"43","219.04107","219.041137368","219.041130293","1611608.8","-9999","915131.4","27.03","-1","0.03230034","0.99981071","0","0.599886426","8","0.4","0.8","N2 O4","de-protonated","0","-9999","C10 H8 O4 N2","10","8","4","2","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"51","229.025386","229.02545134","229.025480228","1025854.8","-9999","691609.6","16.3","-1","-0.126134181","0.997117345","0","0.598270407","10","0.363636364","0.545454545","N2 O4","de-protonated","0","-9999","C11 H6 O4 N2","11","6","4","2","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"62","241.047179","241.047241899","241.047478976","1285433.5","-9999","866957.4","20.6","-1","-0.983528742","0.839020166","0","0.503412099","5","0.1","1.4","N2 S2 O1","de-protonated","0","-9999","C10 H14 O1 N2 S2","10","14","1","2","-9999","2","-9999","-9999","-9999","-9999","-9999","-9999"
"68","244.97354","244.973602102","244.973645329","1012597.4","-9999","798257","15.73","-1","-0.176457005","0.994366149","0","0.596619689","10","0.166666667","0.5","S2 O2","de-protonated","0","-9999","C12 H6 O2 S2","12","6","2","-9999","-9999","2","-9999","-9999","-9999","-9999","-9999","-9999"
"72","246.970606","246.970667696","246.970667949","705139","-9999","744762.2","10.3","-1","-0.00102323","0.99999981","0","0.599999886","10","0.454545455","0.363636364","S1 O5","de-protonated","0","-9999","C11 H4 O5 S1","11","4","5","-9999","-9999","1","-9999","-9999","-9999","-9999","-9999","-9999"
"82","255.051581","255.051641055","255.051895651","657338.3","-9999","798988.9","9.37","-1","-0.998213136","0.83460158","0","0.500760948","5","0.166666667","1.333333333","S2 O2","de-protonated","0","-9999","C12 H16 O2 S2","12","16","2","-9999","-9999","2","-9999","-9999","-9999","-9999","-9999","-9999"
"83","255.061106","255.061166053","255.061411508","1449787.8","-9999","754799.2","23.09","-1","-0.962334268","0.845322292","0","0.507193375","5","0.166666667","1.416666667","S1 P1 O2","de-protonated","0","-9999","C12 H17 O2 P1 S1","12","17","2","-9999","1","1","-9999","-9999","-9999","-9999","-9999","-9999"
"84","255.062875","255.062935053","255.063129041","15835324","-9999","696585.4","272.07","-1","-0.760547935","0.606361745","0.924398767","0.733576554","5","0.090909091","1.454545455","N2 S2 O1","de-protonated","0","-9999","C11 H16 O1 N2 S2","11","16","1","2","-9999","2","-9999","-9999","-9999","-9999","-9999","-9999"
"86","256.066249","256.066308849","256.066483876","1699019","-9999","685804.4","27.4","-1","-0.683519989","0.612480694","0.924398767","0.737247923","5","0.090909091","1.454545455","13C1 N2 S2 O1","de-protonated","1","84","C10 H16 O1 N2 S2 13C1","10","16","1","2","-9999","2","1","-9999","-9999","-9999","-9999","-9999"
"89","257.02043","257.020489655","257.020394848","854385","-9999","538724","12.78","-1","0.36887176","0.975613217","0","0.58536793","11","0.416666667","0.5","N2 O5","de-protonated","0","-9999","C12 H6 O5 N2","12","6","5","2","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"90","257.067297","257.067356646","257.067545716","533335.5","-9999","886071","7.22","-1","-0.735487404","0.906510048","0","0.543906029","4","0.166666667","1.5","S2 O2","de-protonated","0","-9999","C12 H18 O2 S2","12","18","2","-9999","-9999","2","-9999","-9999","-9999","-9999","-9999","-9999"
"91","257.103695","257.103754638","257.103931225","538140.6","-9999","850944.7","7.3","-1","-0.686829961","0.917965227","0","0.550779136","3","0.076923077","1.692307692","S2 O1","de-protonated","0","-9999","C13 H22 O1 S2","13","22","1","-9999","-9999","2","-9999","-9999","-9999","-9999","-9999","-9999"
"92","257.13939800000003","257.139457631","257.139447355","640353.6","-9999","1048184.9","9.03","-1","0.039965034","0.999710231","0","0.599826139","3","0.384615385","1.692307692","O5","de-protonated","0","-9999","C13 H22 O5","13","22","5","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"95","259.119332","259.119391229","259.11958129","1047407.8","-9999","688538.6","16.03","-1","-0.733485503","0.906993884","0","0.544196331","2","0.076923077","1.846153846","S2 O1","de-protonated","0","-9999","C13 H24 O1 S2","13","24","1","-9999","-9999","2","-9999","-9999","-9999","-9999","-9999","-9999"
"102","262.976661","262.976719446","262.976815958","11128034","-9999","678160.2","188.69","-1","-0.366997751","0.647991945","0.933106582","0.7620378","10","0.5","0.4","N2 S1 O5","de-protonated","0","-9999","C10 H4 O5 N2 S1","10","4","5","2","-9999","1","-9999","-9999","-9999","-9999","-9999","-9999"
"104","263.044634","263.044692432","263.044716071","1931498.5","-9999","639379","31.09","-1","-0.089867737","0.998535655","0","0.599121393","3","0.111111111","1.888888889","N2 S2 P1 O1","de-protonated","0","-9999","C9 H17 O1 N2 P1 S2","9","17","1","2","1","2","-9999","-9999","-9999","-9999","-9999","-9999"
"105","263.980001","263.980059242","263.980170793","782877.9","-9999","781459.8","11.41","-1","-0.422572335","0.645412311","0.933106582","0.760490019","10","0.5","0.4","13C1 N2 S1 O5","de-protonated","1","102","C9 H4 O5 N2 S1 13C1","9","4","5","2","-9999","1","1","-9999","-9999","-9999","-9999","-9999"
