"Index","Mass","Calibrated_Mass","Calculated_Mass","Peak_Height","Peak_Area","Resolving_Power","S_N","Ion_Charge","Error_ppm","Error_Score","Isotopologue_Similarity","Confidence_Score","DBE","OtoC_ratio","HtoC_ratio","Heteroatom_Class","Ion_Type","Is_Isotopologue","Mono_Isotopic_Index","Molecular_Formula","C","H","O","N","P","S","13C","15N","17O","18O","33S","34S"
"6","171.066389","171.066267461","171.066282413","1564593.5","-9999","908413.8","27.23","-1","-0.087402854","0.998614827","0","0.599168896","3","0.5","1.5","O4","de-protonated","0","-9999","C8 H12 O4","8","12","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"10","179.035079","179.034963769","179.034982284","603953.6","-9999","982350.9","9.28","-1","-0.103416218","0.998061304","0","0.598836782","6","0.444444444","0.888888889","O4","de-protonated","0","-9999","C9 H8 O4","9","8","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"14","183.06637","183.06625796","183.066282413","599570.9","-9999","1214990.2","9.2","-1","-0.1335749","0.996767781","0","0.598060669","4","0.444444444","1.333333333","O4","de-protonated","0","-9999","C9 H12 O4","9","12","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"18","190.957595","190.957489206","190.95734036","1753642.5","-9999","949445.9","30.59","-1","0.779472798","0.895615398","0","0.537369239","4","0.8","1","S1 P1 O4","de-protonated","0","-9999","C5 H5 O4 P1 S1","5","5","4","-9999","1","1","-9999","-9999","-9999","-9999","-9999","-9999"
"24","195.13917","195.139067516","195.139053431","4152150.5","-9999","943163.9","74.77","-1","0.072176739","0.999293884","0.973210646","0.988860589","3","0.166666667","1.666666667","O2","de-protonated","0","-9999","C12 H20 O2","12","20","2","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"28","196.1425","196.14239831","196.142408266","685314.6","-9999","1134950.4","10.68","-1","-0.050760978","0.999532575","0.973210646","0.989003803","3","0.166666667","1.666666667","13C1 O2","de-protonated","1","24","C11 H20 O2 13C1","11","20","2","-9999","-9999","-9999","1","-9999","-9999","-9999","-9999","-9999"
"31","197.08199","197.081889054","197.081932477","731733.7","-9999","643846.4","11.51","-1","-0.220331787","0.991230057","0","0.594738034","4","0.4","1.4","O4","de-protonated","0","-9999","C10 H14 O4","10","14","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"32","197.154775","197.154674111","197.154703496","1052547.6","-9999","813246.8","17.42","-1","-0.149042862","0.995977452","0","0.597586471","2","0.166666667","1.833333333","O2","de-protonated","0","-9999","C12 H22 O2","12","22","2","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"33","199.061281","199.06118162","199.061197032","908056.1","-9999","1090226.2","14.76","-1","-0.077422476","0.998912944","0","0.599347767","4","0.555555556","1.333333333","O5","de-protonated","0","-9999","C9 H12 O5","9","12","5","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"34","199.097665","199.097565649","199.097582542","530219.3","-9999","982455.1","7.79","-1","-0.084844631","0.998694674","0","0.599216804","3","0.4","1.6","O4","de-protonated","0","-9999","C10 H16 O4","10","16","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"38","207.139141","207.139048015","207.139053431","723577.1","-9999","834402.8","11.22","-1","-0.026150967","0.99987592","0","0.599925552","4","0.153846154","1.538461538","O2","de-protonated","0","-9999","C13 H20 O2","13","20","2","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"40","209.045653","209.045561524","209.045546968","500929.5","-9999","1070756.3","7.13","-1","0.069629844","0.999120666","0","0.5994724","6","0.5","1","O5","de-protonated","0","-9999","C10 H10 O5","10","10","5","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"41","209.154779","209.15468761","209.154703496","8524639","-9999","900428.8","153.12","-1","-0.075952689","0.999404754","0.981754879","0.992344804","3","0.153846154","1.692307692","O2","de-protonated","0","-9999","C13 H22 O2","13","22","2","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"42","210.158143","210.158052404","210.158058331","1000382.2","-9999","768768.3","16.22","-1","-0.028201233","0.999855703","0.981754879","0.992615373","3","0.153846154","1.692307692","13C1 O2","de-protonated","1","41","C12 H22 O2 13C1","12","22","2","-9999","-9999","-9999","1","-9999","-9999","-9999","-9999","-9999"
"47","211.097671","211.097581148","211.097582542","3156695.8","-9999","977709.6","55.29","-1","-0.006602256","0.999992091","0","0.599995254","4","0.363636364","1.454545455","O4","de-protonated","0","-9999","C11 H16 O4","11","16","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"49","211.134056","211.133966177","211.133968051","2919772.5","-9999","959166.1","50.99","-1","-0.008877158","0.999985701","0","0.599991421","3","0.25","1.666666667","O3","de-protonated","0","-9999","C12 H20 O3","12","20","3","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"56","213.07688","213.076791715","213.076847097","621439.6","-9999","917253.8","9.29","-1","-0.259916468","0.987816773","0","0.592690064","4","0.5","1.4","O5","de-protonated","0","-9999","C10 H14 O5","10","14","5","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"57","213.113343","213.113254743","213.113232606","618436.5","-9999","1006747.2","9.23","-1","0.10387591","0.998044047","0","0.598826428","3","0.363636364","1.636363636","O4","de-protonated","0","-9999","C11 H18 O4","11","18","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"58","213.149688","213.149599772","213.149618115","760297.4","-9999","1049543.4","11.81","-1","-0.086058095","0.998657094","0","0.599194257","2","0.25","1.833333333","O3","de-protonated","0","-9999","C12 H22 O3","12","22","3","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"66","215.092571","215.09248431","215.092497161","650582.5","-9999","1159855.9","9.78","-1","-0.059746924","0.999352493","0","0.599611496","3","0.5","1.6","O5","de-protonated","0","-9999","C10 H16 O5","10","16","5","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"67","215.128973","215.128886339","215.128882671","780475.6","-9999","1027642.2","12.13","-1","0.017051866","0.999947242","0","0.599968345","2","0.363636364","1.818181818","O4","de-protonated","0","-9999","C11 H20 O4","11","20","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"74","221.082009","221.081927051","221.081932477","768519.8","-9999","851086.2","11.83","-1","-0.024543514","0.999890704","0","0.599934423","6","0.333333333","1.166666667","O4","de-protonated","0","-9999","C12 H14 O4","12","14","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"75","221.154793","221.154711109","221.154703496","1950578.9","-9999","891072.7","33.09","-1","0.034422894","0.999785018","0","0.599871011","4","0.142857143","1.571428571","O2","de-protonated","0","-9999","C14 H22 O2","14","22","2","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"76","223.134045","223.133964675","223.133968051","939556.9","-9999","1049065.5","14.85","-1","-0.015128321","0.999958473","0","0.599975084","4","0.230769231","1.538461538","O3","de-protonated","0","-9999","C13 H20 O3","13","20","3","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"77","225.11328","225.113201242","225.113232606","922524.7","-9999","895208.3","14.5","-1","-0.139325808","0.996483972","0","0.597890383","4","0.333333333","1.5","O4","de-protonated","0","-9999","C12 H18 O4","12","18","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"78","225.149696","225.149617271","225.149618115","1421282.5","-9999","937972.9","23.41","-1","-0.003751318","0.999997447","0","0.599998468","3","0.230769231","1.692307692","O3","de-protonated","0","-9999","C13 H22 O3","13","22","3","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"80","227.092581","227.092503809","227.092497161","865625.6","-9999","855018.8","13.47","-1","0.029272339","0.999844534","0","0.599906721","4","0.454545455","1.454545455","O5","de-protonated","0","-9999","C11 H16 O5","11","16","5","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"81","227.128952","227.128874838","227.128882671","2516383.5","-9999","746497.9","42.97","-1","-0.034487167","0.999784215","0","0.599870529","3","0.333333333","1.666666667","O4","de-protonated","0","-9999","C12 H20 O4","12","20","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"82","228.124209","228.124132625","228.124131643","512640.5","-9999","979589.9","7.14","-1","0.004307159","0.999996634","0","0.59999798","3","0.363636364","1.727272727","N1 O4","de-protonated","0","-9999","C11 H19 O4 N1","11","19","4","1","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"84","229.07184","229.071764375","229.071761716","571386.7","-9999","798743.1","8.18","-1","0.011608183","0.99997555","0","0.59998533","4","0.6","1.4","O6","de-protonated","0","-9999","C10 H14 O6","10","14","6","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"85","229.108236","229.108160404","229.108147226","695072.6","-9999","1001341.9","10.39","-1","0.05752116","0.999399824","0","0.599639894","3","0.454545455","1.636363636","O5","de-protonated","0","-9999","C11 H18 O5","11","18","5","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"86","229.144598","229.144522433","229.144532735","1221158.5","-9999","836683.9","19.76","-1","-0.044958529","0.999633311","0","0.599779986","2","0.333333333","1.833333333","O4","de-protonated","0","-9999","C12 H22 O4","12","22","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
