"Index","Mass","Calibrated_Mass","Calculated_Mass","Peak_Height","Peak_Area","Resolving_Power","S_N","Ion_Charge","Error_ppm","Error_Score","Isotopologue_Similarity","Confidence_Score","DBE","OtoC_ratio","HtoC_ratio","Heteroatom_Class","Ion_Type","Is_Isotopologue","Mono_Isotopic_Index","Molecular_Formula","C","H","O","N","P","S","13C","15N","17O","18O","33S","34S"
"7","171.066485","171.066315976","171.066282413","639491.4","-9999","1349883","9.95","-1","0.196197567","0.993039743","0","0.595823846","3","0.5","1.5","O4","de-protonated","0","-9999","C8 H12 O4","8","12","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"8","171.066617","171.066447976","171.066282413","894195.4","-9999","917213.3","14.7","-1","0.967828647","0.843697226","0","0.506218336","3","0.5","1.5","O4","de-protonated","0","-9999","C8 H12 O4","8","12","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"55","219.041071","219.040923878","219.041130293","697079.9","-9999","934537.6","10.55","-1","-0.942357376","0.851178666","0","0.5107072","8","0.4","0.8","N2 O4","de-protonated","0","-9999","C10 H8 O4 N2","10","8","4","2","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"72","236.105968","236.105828668","236.105718673","5262736.5","-9999","751151.9","91.04","-1","0.46587167","0.95187604","0.966329174","0.957657294","1","0.444444444","2.222222222","N1 P1 O4","de-protonated","0","-9999","C9 H20 O4 N1 P1","9","20","4","1","1","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"74","237.109348","237.109209126","237.109073508","733847.1","-9999","736027.3","10.93","-1","0.571964508","0.942367701","0.966329174","0.95195229","1","0.444444444","2.222222222","13C1 N1 P1 O4","de-protonated","1","72","C8 H20 O4 N1 P1 13C1","8","20","4","1","1","-9999","1","-9999","-9999","-9999","-9999","-9999"
"74","237.109348","237.109209126","237.109209854","733847.1","-9999","736027.3","10.93","-1","-0.00306882","0.999998291","0","0.599998975","1","0.75","2.25","N2 O6","de-protonated","0","-9999","C8 H18 O6 N2","8","18","6","2","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"97","248.080612","248.080478135","248.080566553","634423.9","-9999","866355.9","9.05","-1","-0.356408885","0.977214662","0","0.586328797","3","0.5","2","N3 P1 O4","de-protonated","0","-9999","C8 H16 O4 N3 P1","8","16","4","3","1","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"110","253.14462","253.144488447","253.144532735","7459912","-9999","753921.1","127.46","-1","-0.174950988","0.99674173","0.997909734","0.997208932","4","0.285714286","1.571428571","O4","de-protonated","0","-9999","C14 H22 O4","14","22","4","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"113","254.148","254.147868905","254.14788757","1108958","-9999","911991.3","17.16","-1","-0.073441008","0.99902182","0.997909734","0.998576986","4","0.285714286","1.571428571","13C1 O4","de-protonated","1","110","C13 H22 O4 13C1","13","22","4","-9999","-9999","-9999","1","-9999","-9999","-9999","-9999","-9999"
"117","255.062338","255.062207323","255.062259661","6484325","-9999","850491.3","110.06","-1","-0.205197268","0.992921698","0.97826012","0.987057067","6","0.6","1.2","N2 O6","de-protonated","0","-9999","C10 H12 O6 N2","10","12","6","2","-9999","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"121","255.151939","255.151808364","255.151940591","720498.3","-9999","818470.7","10.45","-1","-0.518230206","0.952437947","0","0.571462768","3","0.142857143","1.785714286","P1 O2","de-protonated","0","-9999","C14 H25 O2 P1","14","25","2","-9999","1","-9999","-9999","-9999","-9999","-9999","-9999","-9999"
"124","256.065696","256.065565781","256.065614496","878711.4","-9999","1150144.2","13.18","-1","-0.190244519","0.993454349","0.97826012","0.987376657","6","0.6","1.2","13C1 N2 O6","de-protonated","1","117","C9 H12 O6 N2 13C1","9","12","6","2","-9999","-9999","1","-9999","-9999","-9999","-9999","-9999"
"147","260.981593","260.981465025","260.981447108","585123.3","-9999","748848.3","7.99","-1","0.068651832","0.999145184","0","0.599487111","5","0.333333333","1.222222222","S2 P1 O3","de-protonated","0","-9999","C9 H11 O3 P1 S2","9","11","3","-9999","1","2","-9999","-9999","-9999","-9999","-9999","-9999"
