Index,Mass,Calibrated_Mass,Calculated_Mass,Peak_Height,Peak_Area,Resolving_Power,S_N,Ion_Charge,Error_ppm,Error_Score,Isotopologue_Similarity,Confidence_Score,DBE,OtoC_ratio,HtoC_ratio,Heteroatom_Class,Ion_Type,Is_Isotopologue,Mono_Isotopic_Index,Molecular_Formula,C,H,O,N,P,S,13C,34S
1738,364.067976,364.068023508,364.068273992,2480317.3,-9999,294872.5,14.38,-1,-0.688013617,0.917694211,0,0.550616527,9,0.235294118,1.117647059,N1 S2 O4,de-protonated,0,-9999,C17 H19 O4 N1 S2,17,19,4,1,-9999,2,-9999,-9999
1738,364.067976,364.068023508,364.067893869,2480317.3,-9999,294872.5,14.38,-1,0.356083555,0.977255764,0,0.586353458,14,0.052631579,0.842105263,N3 S1 P1 O1,de-protonated,0,-9999,C19 H16 O1 N3 P1 S1,19,16,1,3,1,1,-9999,-9999
1739,364.076015,364.076062522,364.076379854,2321599.8,-9999,286947.7,13.31,-1,-0.871610185,0.580821117,0.925705801,0.71877499,9,0.222222222,1.111111111,13C1 S2 O4,de-protonated,1,1724,C17 H20 O4 S2 13C1,17,20,4,-9999,-9999,2,1,-9999
1739,364.076015,364.076062522,364.075999732,2321599.8,-9999,286947.7,13.31,-1,0.17246355,0.994617586,0.969146144,0.984429009,14,0.05,0.85,13C1 N2 S1 P1 O1,de-protonated,1,1724,C19 H17 O1 N2 P1 S1 13C1,19,17,1,2,1,1,1,-9999
1739,364.076015,364.076062522,364.076136078,2321599.8,-9999,286947.7,13.31,-1,-0.202034062,0.99262103,0,0.595572618,14,0.157894737,0.789473684,N3 S1 O3,de-protonated,0,-9999,C19 H15 O3 N3 S1,19,15,3,3,-9999,1,-9999,-9999
1740,364.112411,364.112458586,364.112765364,1712075.9,-9999,295500.1,9.21,-1,-0.84253598,0.879145899,0.982769785,0.920595453,8,0.157894737,1.263157895,13C1 S2 O3,de-protonated,1,1727,C18 H24 O3 S2 13C1,18,24,3,-9999,-9999,2,1,-9999
1740,364.112411,364.112458586,364.112521587,1712075.9,-9999,295500.1,9.21,-1,-0.173026748,0.994582471,0,0.596749483,13,0.1,0.95,N3 S1 O2,de-protonated,0,-9999,C20 H19 O2 N3 S1,20,19,2,3,-9999,1,-9999,-9999
1741,364.151934,364.151981655,364.1522784,2779865,-9999,313830.8,16.4,-1,-0.814891121,0.886485461,0,0.531891277,7,0.055555556,1.5,N3 S2 O1,de-protonated,0,-9999,C18 H27 O1 N3 S2,18,27,1,3,-9999,2,-9999,-9999
1742,364.165048,364.165095678,364.165165559,1617885.4,-9999,296754.8,8.57,-1,-0.191893684,0.993340753,0,0.596004452,2,0.066666667,2.133333333,N3 S2 P1 O1,de-protonated,0,-9999,C15 H32 O1 N3 P1 S2,15,32,1,3,1,2,-9999,-9999
1743,364.185251,364.185298714,364.185536382,1447140,-9999,312244.7,7.42,-1,-0.652603817,0.925632958,0.953722772,0.936868883,6,0.047619048,1.523809524,13C1 S2 O1,de-protonated,1,1733,C20 H32 O1 S2 13C1,20,32,1,-9999,-9999,2,1,-9999
1745,364.198276,364.198323736,364.198423542,4520168.5,-9999,294016.6,28.12,-1,-0.274041725,0.657643887,0.93031813,0.766713584,1,0.055555556,2.055555556,13C1 S2 P1 O1,de-protonated,1,1734,C17 H37 O1 P1 S2 13C1,17,37,1,-9999,1,2,1,-9999
1745,364.198276,364.198323736,364.198559888,4520168.5,-9999,294016.6,28.12,-1,-0.648413284,0.926549093,0,0.555929456,1,0.176470588,2.058823529,N1 S2 O3,de-protonated,0,-9999,C17 H35 O3 N1 S2,17,35,3,1,-9999,2,-9999,-9999
1748,365.015612,365.015661172,365.015904065,4950519,-9999,294938.2,30.45,-1,-0.665431509,0.922797637,0,0.553678582,10,0.375,0.875,S2 O6,de-protonated,0,-9999,C16 H14 O6 S2,16,14,6,-9999,-9999,2,-9999,-9999
1748,365.015612,365.015661172,365.015523943,4950519,-9999,294938.2,30.45,-1,0.375955068,0.974679715,0,0.584807829,15,0.166666667,0.611111111,N2 S1 P1 O3,de-protonated,0,-9999,C18 H11 O3 N2 P1 S1,18,11,3,2,1,1,-9999,-9999
1749,365.051912,365.051961236,365.052289574,17692164,-9999,272789.3,114.72,-1,-0.899429168,0.591049808,0.929726258,0.726520388,9,0.294117647,1.058823529,S2 O5,de-protonated,0,-9999,C17 H18 O5 S2,17,18,5,-9999,-9999,2,-9999,-9999
1749,365.051912,365.051961236,365.051909452,17692164,-9999,272789.3,114.72,-1,0.141853368,0.98919415,0.988791251,0.98903299,14,0.105263158,0.789473684,N2 S1 P1 O2,de-protonated,0,-9999,C19 H15 O2 N2 P1 S1,19,15,2,2,1,1,-9999,-9999
1750,365.088366,365.0884153,365.088675084,18499088,-9999,279800.7,120.06,-1,-0.711564115,0.603644575,0.915610891,0.728431102,8,0.222222222,1.222222222,S2 O4,de-protonated,0,-9999,C18 H22 O4 S2,18,22,4,-9999,-9999,2,-9999,-9999
1750,365.088366,365.0884153,365.088294961,18499088,-9999,279800.7,120.06,-1,0.32961484,0.98361373,0.959051235,0.973788732,13,0.05,0.95,N2 S1 P1 O1,de-protonated,0,-9999,C20 H19 O1 N2 P1 S1,20,19,1,2,1,1,-9999,-9999
1751,365.101396,365.101445323,365.101562243,2054163.6,-9999,297122.1,11.3,-1,-0.320241535,0.981563663,0,0.588938198,3,0.266666667,1.8,S2 P1 O4,de-protonated,0,-9999,C15 H27 O4 P1 S2,15,27,4,-9999,1,2,-9999,-9999
1752,365.124695,365.124744364,365.125060593,10403355,-9999,286168.5,66.52,-1,-0.86608556,0.884902256,0.994210288,0.928625469,7,0.157894737,1.368421053,S2 O3,de-protonated,0,-9999,C19 H26 O3 S2,19,26,3,-9999,-9999,2,-9999,-9999
1754,365.137819,365.137868387,365.137947753,2752543.8,-9999,311838.7,15.92,-1,-0.217359117,0.991464099,0,0.594878459,2,0.1875,1.9375,S2 P1 O3,de-protonated,0,-9999,C16 H31 O3 P1 S2,16,31,3,-9999,1,2,-9999,-9999
1756,365.161226,365.161275428,365.161446103,3759655.5,-9999,310634.7,22.58,-1,-0.467395264,0.961136368,0,0.576681821,6,0.1,1.5,S2 O2,de-protonated,0,-9999,C20 H30 O2 S2,20,30,2,-9999,-9999,2,-9999,-9999
1757,365.174218,365.174267451,365.174333262,1938475.8,-9999,312545.4,10.53,-1,-0.180219352,0.994124057,0,0.596474434,1,0.117647059,2.058823529,S2 P1 O2,de-protonated,0,-9999,C17 H35 O2 P1 S2,17,35,2,-9999,1,2,-9999,-9999
1758,365.191942,365.191991482,365.192091327,6653489.5,-9999,287909,41.72,-1,-0.27340431,0.971368286,0.952808282,0.963944284,1,0.235294118,2.058823529,S1 P1 O4,de-protonated,0,-9999,C17 H35 O4 P1 S1,17,35,4,-9999,1,1,-9999,-9999
1759,365.19749,365.197539491,365.197831612,7966259.5,-9999,287155,50.4,-1,-0.799896281,0.893433982,0.974898637,0.926019844,5,0.047619048,1.619047619,S2 O1,de-protonated,0,-9999,C21 H34 O1 S2,21,34,1,-9999,-9999,2,-9999,-9999
1760,365.210557,365.210606514,365.210718771,47466040,-9999,279341.1,311.62,-1,-0.307375991,0.658840267,0.93031813,0.767431412,0,0.055555556,2.166666667,S2 P1 O1,de-protonated,0,-9999,C18 H39 O1 P1 S2,18,39,1,-9999,1,2,-9999,-9999
1762,366.047148,366.047198984,366.047538547,1482317.3,-9999,307094.3,7.52,-1,-0.927646907,0.855437866,0,0.513262719,9,0.3125,1.0625,N1 S2 O5,de-protonated,0,-9999,C16 H17 O5 N1 S2,16,17,5,1,-9999,2,-9999,-9999
1762,366.047148,366.047198984,366.047158424,1482317.3,-9999,307094.3,7.52,-1,0.110804447,0.997774721,0,0.598664832,14,0.111111111,0.777777778,N3 S1 P1 O2,de-protonated,0,-9999,C18 H14 O2 N3 P1 S1,18,14,2,3,1,1,-9999,-9999
1763,366.055329,366.055379998,366.05564441,3351376,-9999,311676.4,19.88,-1,-0.722325614,0.606447729,0.929726258,0.735759141,9,0.294117647,1.058823529,13C1 S2 O5,de-protonated,1,1749,C16 H18 O5 S2 13C1,16,18,5,-9999,-9999,2,1,-9999
1763,366.055329,366.055379998,366.055264287,3351376,-9999,311676.4,19.88,-1,0.316102958,0.982032821,0.988791251,0.984736193,14,0.105263158,0.789473684,13C1 N2 S1 P1 O2,de-protonated,1,1749,C18 H15 O2 N2 P1 S1 13C1,18,15,2,2,1,1,1,-9999
1763,366.055329,366.055379998,366.055400633,3351376,-9999,311676.4,19.88,-1,-0.056369796,0.999423603,0,0.599654162,14,0.222222222,0.722222222,N3 S1 O4,de-protonated,0,-9999,C18 H13 O4 N3 S1,18,13,4,3,-9999,1,-9999,-9999
1764,366.083482,366.083533048,366.083543933,1846617.3,-9999,351470.3,9.92,-1,-0.029736056,0.99983957,0,0.599903742,13,0.052631579,0.947368421,N3 S1 P1 O1,de-protonated,0,-9999,C19 H18 O1 N3 P1 S1,19,18,1,3,1,1,-9999,-9999
1765,366.091698,366.091749062,366.092029919,2934108,-9999,307810.3,17.12,-1,-0.767175512,0.59914105,0.915610891,0.725728987,8,0.222222222,1.222222222,13C1 S2 O4,de-protonated,1,1750,C17 H22 O4 S2 13C1,17,22,4,-9999,-9999,2,1,-9999
1765,366.091698,366.091749062,366.091649796,2934108,-9999,307810.3,17.12,-1,0.271149805,0.986748081,0.959051235,0.975669342,13,0.05,0.95,13C1 N2 S1 P1 O1,de-protonated,1,1750,C19 H19 O1 N2 P1 S1 13C1,19,19,1,2,1,1,1,-9999
1765,366.091698,366.091749062,366.091786142,2934108,-9999,307810.3,17.12,-1,-0.101285912,0.998140279,0,0.598884167,13,0.157894737,0.894736842,N3 S1 O3,de-protonated,0,-9999,C19 H17 O3 N3 S1,19,17,3,3,-9999,1,-9999,-9999
1767,366.128081,366.128132126,366.128415428,2226024,-9999,320326.8,12.43,-1,-0.773778478,0.89705389,0.994210288,0.935916449,7,0.157894737,1.368421053,13C1 S2 O3,de-protonated,1,1752,C18 H26 O3 S2 13C1,18,26,3,-9999,-9999,2,1,-9999
1767,366.128081,366.128132126,366.128171651,2226024,-9999,320326.8,12.43,-1,-0.107955058,0.997887578,0,0.598732547,12,0.1,1.05,N3 S1 O2,de-protonated,0,-9999,C20 H21 O2 N3 S1,20,21,2,3,-9999,1,-9999,-9999
1768,366.131331,366.131382132,366.131542955,2521449,-9999,320714.6,14.39,-1,-0.439249234,0.965597026,0,0.579358215,7,0.117647059,1.470588235,N3 S2 O2,de-protonated,0,-9999,C17 H25 O2 N3 S2,17,25,2,3,-9999,2,-9999,-9999
1769,366.144385,366.144436155,366.144430114,1435245.4,-9999,297067.5,7.2,-1,0.0164972,0.999950619,0,0.599970371,2,0.142857143,2.142857143,N3 S2 P1 O2,de-protonated,0,-9999,C14 H30 O2 N3 P1 S2,14,30,2,3,1,2,-9999,-9999
1770,366.156499,366.156550176,366.156695075,1599345.5,-9999,352151,8.29,-1,-0.395729089,0.971984775,0,0.583190865,6,0.105263158,1.526315789,N1 S2 O2,de-protonated,0,-9999,C19 H29 O2 N1 S2,19,29,2,1,-9999,2,-9999,-9999
1771,366.180625,366.180676218,366.180815624,5753721.5,-9999,289663.7,35.76,-1,-0.380700832,0.974044854,0,0.584426913,1,0.066666667,2.266666667,N3 S2 P1 O1,de-protonated,0,-9999,C15 H34 O1 N3 P1 S2,15,34,1,3,1,2,-9999,-9999
1772,366.195213,366.195264244,366.195446162,1689470.3,-9999,286243.4,8.88,-1,-0.49677854,0.956208279,0.952808282,0.95484828,1,0.235294118,2.058823529,13C1 S1 P1 O4,de-protonated,1,1758,C16 H35 O4 P1 S1 13C1,16,35,4,-9999,1,1,1,-9999
1772,366.195213,366.195264244,366.195582508,1689470.3,-9999,286243.4,8.88,-1,-0.86910840599999994,0.871920386,0,0.523152231,1,0.375,2.0625,N1 S1 O6,de-protonated,0,-9999,C16 H33 O6 N1 S1,16,33,6,1,-9999,1,-9999,-9999
1772,366.195213,366.195264244,366.195202385,1689470.3,-9999,286243.4,8.88,-1,0.168923188,0.994835735,0,0.596901441,6,0.166666667,1.666666667,N3 P1 O3,de-protonated,0,-9999,C18 H30 O3 N3 P1,18,30,3,3,1,-9999,-9999,-9999
1773,366.200851,366.200902254,366.201186447,2120064.3,-9999,298547,11.73,-1,-0.776057498,0.896479156,0.974898637,0.927846948,5,0.047619048,1.619047619,13C1 S2 O1,de-protonated,1,1759,C20 H34 O1 S2 13C1,20,34,1,-9999,-9999,2,1,-9999
1774,366.213953,366.214004277,366.214073607,9209733,-9999,289381,58.62,-1,-0.189314774,0.662345309,0.93031813,0.769534437,0,0.055555556,2.166666667,13C1 S2 P1 O1,de-protonated,1,1760,C17 H39 O1 P1 S2 13C1,17,39,1,-9999,1,2,1,-9999
1774,366.213953,366.214004277,366.214209952,9209733,-9999,289381,58.62,-1,-0.56162581600000006,0.472186913,0.844689208,0.621187831,0,0.176470588,2.176470588,N1 S2 O3,de-protonated,0,-9999,C17 H37 O3 N1 S2,17,37,3,1,-9999,2,-9999,-9999
1775,366.223548,366.223599294,366.223725808,2252679.8,-9999,320867.5,12.61,-1,-0.345457553,0.978578517,0,0.58714711,0,0.176470588,2.235294118,N1 S1 P1 O3,de-protonated,0,-9999,C17 H38 O3 N1 P1 S1,17,38,3,1,1,1,-9999,-9999
1778,367.031229,367.031281712,367.03155413,12732563,-9999,275849.8,81.91,-1,-0.742217818,0.620101343,0.929124245,0.743710504,9,0.375,1,S2 O6,de-protonated,0,-9999,C16 H16 O6 S2,16,16,6,-9999,-9999,2,-9999,-9999
1778,367.031229,367.031281712,367.031174007,12732563,-9999,275849.8,81.91,-1,0.293449626,0.967259523,0.993283455,0.977669096,14,0.166666667,0.722222222,N2 S1 P1 O3,de-protonated,0,-9999,C18 H13 O3 N2 P1 S1,18,13,3,2,1,1,-9999,-9999
1779,367.046432,367.046484739,367.046810271,1824920.5,-9999,319536.9,9.78,-1,-0.886894908,0.866993001,0,0.5201958,13,0.15,0.8,S2 O3,de-protonated,0,-9999,C20 H16 O3 S2,20,16,3,-9999,-9999,2,-9999,-9999
1780,367.067662,367.067714776,367.067939639,25102496,-9999,281553.1,163.72,-1,-0.612591553,0.620972179,0.929726258,0.74447381,8,0.294117647,1.176470588,S2 O5,de-protonated,0,-9999,C17 H20 O5 S2,17,20,5,-9999,-9999,2,-9999,-9999
1780,367.067662,367.067714776,367.067559516,25102496,-9999,281553.1,163.72,-1,0.422973365,0.646740472,0.948383377,0.767397634,13,0.105263158,0.894736842,N2 S1 P1 O2,de-protonated,0,-9999,C19 H17 O2 N2 P1 S1,19,17,2,2,1,1,-9999,-9999
1781,367.104001,367.10405384,367.104325148,24692908,-9999,277133,161.01,-1,-0.739049435,0.590142628,0.93031813,0.726212829,7,0.222222222,1.333333333,S2 O4,de-protonated,0,-9999,C18 H24 O4 S2,18,24,4,-9999,-9999,2,-9999,-9999
1781,367.104001,367.10405384,367.103945026,24692908,-9999,277133,161.01,-1,0.296412711,0.66024749,0.96452057,0.781956722,12,0.05,1.05,N2 S1 P1 O1,de-protonated,0,-9999,C20 H21 O1 N2 P1 S1,20,21,1,2,1,1,-9999,-9999
1782,367.140438,367.140490904,367.140710658,10246328,-9999,287796.8,65.47,-1,-0.598554153,0.933818097,0.960671172,0.944559327,6,0.157894737,1.473684211,S2 O3,de-protonated,0,-9999,C19 H28 O3 S2,19,28,3,-9999,-9999,2,-9999,-9999
1783,367.153616,367.153668927,367.153597817,1550524,-9999,348786,7.96,-1,0.1936791,0.993216682,0,0.595930009,1,0.1875,2.0625,S2 P1 O3,de-protonated,0,-9999,C16 H33 O3 P1 S2,16,33,3,-9999,1,2,-9999,-9999
1786,367.176784,367.176836968,367.177096167,2757315.8,-9999,326378.9,15.94,-1,-0.70592396,0.913546431,0,0.548127859,5,0.1,1.6,S2 O2,de-protonated,0,-9999,C20 H32 O2 S2,20,32,2,-9999,-9999,2,-9999,-9999
1787,367.207649,367.207702022,367.207741391,16312526,-9999,278912.8,105.59,-1,-0.107212362,0.998210449,0.986059003,0.993349871,0,0.235294118,2.176470588,S1 P1 O4,de-protonated,0,-9999,C17 H37 O4 P1 S1,17,37,4,-9999,1,1,-9999,-9999
1788,367.213169,367.213222032,367.213481676,10780880,-9999,278099.2,69.01,-1,-0.707067052,0.918130657,0.991829645,0.947610252,4,0.047619048,1.714285714,S2 O1,de-protonated,0,-9999,C21 H36 O1 S2,21,36,1,-9999,-9999,2,-9999,-9999
1792,368.03467,368.034724475,368.034908965,2357728.3,-9999,263703.1,13.3,-1,-0.501283991,0.636952269,0.929124245,0.753821059,9,0.375,1,13C1 S2 O6,de-protonated,1,1778,C15 H16 O6 S2 13C1,15,16,6,-9999,-9999,2,1,-9999
1792,368.03467,368.034724475,368.034528842,2357728.3,-9999,263703.1,13.3,-1,0.531560211,0.950022641,0.993283455,0.967326967,14,0.166666667,0.722222222,13C1 N2 S1 P1 O3,de-protonated,1,1778,C17 H13 O3 N2 P1 S1 13C1,17,13,3,2,1,1,1,-9999
1792,368.03467,368.034724475,368.034665188,2357728.3,-9999,263703.1,13.3,-1,0.16109051,0.995302447,0,0.597181468,14,0.294117647,0.647058824,N3 S1 O5,de-protonated,0,-9999,C17 H11 O5 N3 S1,17,11,5,3,-9999,1,-9999,-9999
1793,368.063041,368.063095524,368.063188611,2050025.6,-9999,305270.9,11.27,-1,-0.252909448,0.988461054,0,0.593076632,8,0.3125,1.1875,N1 S2 O5,de-protonated,0,-9999,C16 H19 O5 N1 S2,16,19,5,1,-9999,2,-9999,-9999
1793,368.063041,368.063095524,368.062808489,2050025.6,-9999,305270.9,11.27,-1,0.779855653,0.895518386,0,0.537311032,13,0.111111111,0.888888889,N3 S1 P1 O2,de-protonated,0,-9999,C18 H16 O2 N3 P1 S1,18,16,2,3,1,1,-9999,-9999
1794,368.071005,368.071059538,368.071294474,4379116,-9999,262972.7,26.67,-1,-0.638288135,0.619161315,0.929726258,0.743387292,8,0.294117647,1.176470588,13C1 S2 O5,de-protonated,1,1780,C16 H20 O5 S2 13C1,16,20,5,-9999,-9999,2,1,-9999
1794,368.071005,368.071059538,368.070914351,4379116,-9999,262972.7,26.67,-1,0.394453824,0.648108342,0.948383377,0.768218356,13,0.105263158,0.894736842,13C1 N2 S1 P1 O2,de-protonated,1,1780,C18 H17 O2 N2 P1 S1 13C1,18,17,2,2,1,1,1,-9999
1794,368.071005,368.071059538,368.071050697,4379116,-9999,262972.7,26.67,-1,0.024020797,0.99989531,0,0.599937186,13,0.222222222,0.833333333,N3 S1 O4,de-protonated,0,-9999,C18 H15 O4 N3 S1,18,15,4,3,-9999,1,-9999,-9999
1795,368.099254,368.099308588,368.09957412,2509301.5,-9999,327613.9,14.3,-1,-0.721360259,0.90990166,0,0.545940996,7,0.235294118,1.352941176,N1 S2 O4,de-protonated,0,-9999,C17 H23 O4 N1 S2,17,23,4,1,-9999,2,-9999,-9999
1795,368.099254,368.099308588,368.099193998,2509301.5,-9999,327613.9,14.3,-1,0.311302273,0.982569667,0,0.5895418,12,0.052631579,1.052631579,N3 S1 P1 O1,de-protonated,0,-9999,C19 H20 O1 N3 P1 S1,19,20,1,3,1,1,-9999,-9999
1796,368.107296,368.107350602,368.107679983,5263864,-9999,262681.2,32.52,-1,-0.89479564599999994,0.576520906,0.93031813,0.718039795,7,0.222222222,1.333333333,13C1 S2 O4,de-protonated,1,1781,C17 H24 O4 S2 13C1,17,24,4,-9999,-9999,2,1,-9999
1796,368.107296,368.107350602,368.107299861,5263864,-9999,262681.2,32.52,-1,0.137843967,0.664372158,0.96452057,0.784431523,12,0.05,1.05,13C1 N2 S1 P1 O1,de-protonated,1,1781,C19 H21 O1 N2 P1 S1 13C1,19,21,1,2,1,1,1,-9999
1796,368.107296,368.107350602,368.107436206,5263864,-9999,262681.2,32.52,-1,-0.23255235,0.495117568,0.829532115,0.628883387,12,0.157894737,1,N3 S1 O3,de-protonated,0,-9999,C19 H19 O3 N3 S1,19,19,3,3,-9999,1,-9999,-9999
1797,368.143779,368.143833666,368.144065493,1546500.4,-9999,308997.4,7.94,-1,-0.629716579,0.930575375,0.960671172,0.942613694,6,0.157894737,1.473684211,13C1 S2 O3,de-protonated,1,1782,C18 H28 O3 S2 13C1,18,28,3,-9999,-9999,2,1,-9999
1797,368.143779,368.143833666,368.143821716,1546500.4,-9999,308997.4,7.94,-1,0.032461439,0.999808818,0,0.599885291,11,0.1,1.15,N3 S1 O2,de-protonated,0,-9999,C20 H23 O2 N3 S1,20,23,2,3,-9999,1,-9999,-9999
1798,368.159907,368.159961695,368.160080179,1446921.6,-9999,284176.9,7.28,-1,-0.321827626,0.981382302,0,0.588829381,1,0.142857143,2.285714286,N3 S2 P1 O2,de-protonated,0,-9999,C14 H32 O2 N3 P1 S2,14,32,2,3,1,2,-9999,-9999
1799,368.17195,368.172004716,368.172345139,1828877.6,-9999,293856.7,9.8,-1,-0.924630617,0.85630551,0,0.513783306,5,0.105263158,1.631578947,N1 S2 O2,de-protonated,0,-9999,C19 H31 O2 N1 S2,19,31,2,1,-9999,2,-9999,-9999
1800,368.17764,368.177694726,368.177838243,1862159.5,-9999,334286.6,10.02,-1,-0.389805317,0.972805807,0,0.583683484,1,0.285714286,2.285714286,N3 S1 P1 O4,de-protonated,0,-9999,C14 H32 O4 N3 P1 S1,14,32,4,3,1,1,-9999,-9999
1801,368.211008,368.211062784,368.211096226,3323418.8,-9999,305329,19.69,-1,-0.090822907,0.998504386,0.986059003,0.993526232,0,0.235294118,2.176470588,13C1 S1 P1 O4,de-protonated,1,1787,C16 H37 O4 P1 S1 13C1,16,37,4,-9999,1,1,1,-9999
1801,368.211008,368.211062784,368.211232572,3323418.8,-9999,305329,19.69,-1,-0.461114727,0.962153909,0,0.577292346,0,0.375,2.1875,N1 S1 O6,de-protonated,0,-9999,C16 H35 O6 N1 S1,16,35,6,1,-9999,1,-9999,-9999
1801,368.211008,368.211062784,368.210852449,3323418.8,-9999,305329,19.69,-1,0.571234923,0.942510329,0,0.565506197,5,0.166666667,1.777777778,N3 P1 O3,de-protonated,0,-9999,C18 H32 O3 N3 P1,18,32,3,3,1,-9999,-9999,-9999
1802,368.216537,368.216591794,368.216836511,2317340.5,-9999,310273.6,13.03,-1,-0.664601145,0.922982578,0.991829645,0.950521405,4,0.047619048,1.714285714,13C1 S2 O1,de-protonated,1,1788,C20 H36 O1 S2 13C1,20,36,1,-9999,-9999,2,1,-9999
1804,368.961954,368.962010103,368.962168215,2578707.5,-9999,289992.5,14.76,-1,-0.428530514,0.967228081,0,0.580336849,6,0.888888889,1.222222222,N2 S2 P1 O8,de-protonated,0,-9999,C9 H11 O8 N2 P1 S2,9,11,8,2,1,2,-9999,-9999
1805,369.025737,369.025793215,369.026074826,4548392.5,-9999,294463.6,27.79,-1,-0.76311857,0.899724536,0,0.539834722,13,0.210526316,0.736842105,S2 O4,de-protonated,0,-9999,C19 H14 O4 S2,19,14,4,-9999,-9999,2,-9999,-9999
1805,369.025737,369.025793215,369.025694703,4548392.5,-9999,294463.6,27.79,-1,0.266951248,0.493576334,0.81490939,0.622109557,18,0.047619048,0.523809524,N2 S1 P1 O1,de-protonated,0,-9999,C21 H11 O1 N2 P1 S1,21,11,1,2,1,1,-9999,-9999
1806,369.046885,369.046941252,369.047204194,19999536,-9999,276858,129.97,-1,-0.712487626,0.610225955,0.929124245,0.737785271,8,0.375,1.125,S2 O6,de-protonated,0,-9999,C16 H18 O6 S2,16,18,6,-9999,-9999,2,-9999,-9999
1806,369.046885,369.046941252,369.046824072,19999536,-9999,276858,129.97,-1,0.317523268,0.980345917,0.987781648,0.983320209,13,0.166666667,0.833333333,N2 S1 P1 O3,de-protonated,0,-9999,C18 H15 O3 N2 P1 S1,18,15,3,2,1,1,-9999,-9999
1807,369.062183,369.062239279,369.062460335,2388788.8,-9999,298809.2,13.5,-1,-0.59896633,0.936976899,0,0.562186139,12,0.15,0.9,S2 O3,de-protonated,0,-9999,C20 H18 O3 S2,20,18,3,-9999,-9999,2,-9999,-9999
1808,369.083293,369.083349316,369.083589703,35973948,-9999,280955.6,235.61,-1,-0.651307663,0.611833485,0.913531358,0.732512634,7,0.294117647,1.294117647,S2 O5,de-protonated,0,-9999,C17 H22 O5 S2,17,22,5,-9999,-9999,2,-9999,-9999
1808,369.083293,369.083349316,369.083209581,35973948,-9999,280955.6,235.61,-1,0.378601752,0.652550589,0.928047802,0.762749474,12,0.105263158,1,N2 S1 P1 O2,de-protonated,0,-9999,C19 H19 O2 N2 P1 S1,19,19,2,2,1,1,-9999,-9999
1809,369.094674,369.094730336,369.094823093,1500735.6,-9999,322876.2,7.63,-1,-0.251307429,0.988605941,0,0.593163565,7,0.25,1.375,N2 S2 O4,de-protonated,0,-9999,C16 H22 O4 N2 S2,16,22,4,2,-9999,2,-9999,-9999
1809,369.094674,369.094730336,369.09444297,1500735.6,-9999,322876.2,7.63,-1,0.778571053,0.895843745,0,0.537506247,12,0.055555556,1.055555556,N4 S1 P1 O1,de-protonated,0,-9999,C18 H19 O1 N4 P1 S1,18,19,1,4,1,1,-9999,-9999
1810,369.119634,369.11969038,369.119975213,24210248,-9999,279601,157.82,-1,-0.77165288,0.601217017,0.921251571,0.729230838,6,0.222222222,1.444444444,S2 O4,de-protonated,0,-9999,C18 H26 O4 S2,18,26,4,-9999,-9999,2,-9999,-9999
1810,369.119634,369.11969038,369.11959509,24210248,-9999,279601,157.82,-1,0.258154889,0.65762317,0.935522297,0.768782821,11,0.05,1.15,N2 S1 P1 O1,de-protonated,0,-9999,C20 H23 O1 N2 P1 S1,20,23,1,2,1,1,-9999,-9999
1811,369.127813,369.127869395,369.127837299,8481611,-9999,275669.8,53.8,-1,0.086950645,0.499314557,0.822155738,0.628451029,11,0.15,1.1,N2 S1 O3,de-protonated,0,-9999,C20 H22 O3 N2 S1,20,22,3,2,-9999,1,-9999,-9999
1812,369.1482,369.14825643,369.148118514,2499409.3,-9999,298714.3,14.23,-1,0.373608354,0.974990854,0,0.584994512,5,0.052631579,1.631578947,S2 P1 O1,de-protonated,0,-9999,C19 H31 O1 P1 S2,19,31,1,-9999,1,2,-9999,-9999
1812,369.1482,369.14825643,369.148586544,2499409.3,-9999,298714.3,14.23,-1,-0.89425733,0.864932491,0,0.518959495,11,0.105263158,1.210526316,N4 P1 O2,de-protonated,0,-9999,C19 H23 O2 N4 P1,19,23,2,4,1,-9999,-9999,-9999
1813,369.156056,369.156112444,369.156360722,6109012,-9999,275709.7,38.11,-1,-0.672554769,0.460601585,0.829532115,0.608173797,5,0.157894737,1.578947368,S2 O3,de-protonated,0,-9999,C19 H30 O3 S2,19,30,3,-9999,-9999,2,-9999,-9999
1814,369.165803,369.165859461,369.165876578,2038615.1,-9999,305180.9,11.19,-1,-0.046366695,0.999609985,0,0.599765991,5,0.157894737,1.631578947,S1 P1 O3,de-protonated,0,-9999,C19 H31 O3 P1 S1,19,31,3,-9999,1,1,-9999,-9999
1815,369.182066,369.18212249,369.181980873,1459804.6,-9999,293316.9,7.36,-1,0.383597006,0.973653714,0,0.584192228,10,0.19047619,1.238095238,N2 O4,de-protonated,0,-9999,C21 H26 O4 N2,21,26,4,2,-9999,-9999,-9999,-9999
1817,369.192367,369.192423508,369.192746231,2363744,-9999,299214.5,13.34,-1,-0.874132682,0.87053581,0,0.522321486,4,0.1,1.7,S2 O2,de-protonated,0,-9999,C20 H34 O2 S2,20,34,2,-9999,-9999,2,-9999,-9999
1819,369.228877,369.228933572,369.229131741,6166380,-9999,267919.9,38.49,-1,-0.536709194,0.905037471,0.99176531,0.939728607,3,0.047619048,1.80952381,S2 O1,de-protonated,0,-9999,C21 H38 O1 S2,21,38,1,-9999,-9999,2,-9999,-9999
