Index,Mass,Calibrated_Mass,Calculated_Mass,Peak_Height,Peak_Area,Resolving_Power,S_N,Ion_Charge,Error_ppm,Error_Score,Isotopologue_Similarity,Confidence_Score,DBE,OtoC_ratio,HtoC_ratio,Heteroatom_Class,Ion_Type,Is_Isotopologue,Mono_Isotopic_Index,Molecular_Formula,C,H,O,N,P,S,13C,18O,34S
240,203.092672,203.092584759,203.092497161,1638790.4,-9999,568863.1,11.36,-1,0.431317702,0.966807571,0,0.580084543,2,0.555555556,1.777777778,O5,de-protonated,0,-9999,C9 H16 O5,9,16,5,-9999,-9999,-9999,-9999,-9999,-9999
256,209.00927,209.009180544,209.009161458,3074125.8,-9999,540384,23.44,-1,0.091313258,0.998488205,0,0.599092923,7,0.666666667,0.666666667,O6,de-protonated,0,-9999,C9 H6 O6,9,6,6,-9999,-9999,-9999,-9999,-9999,-9999
257,209.045744,209.04565453,209.045546968,1229262.5,-9999,488651.7,7.84,-1,0.514540039,0.953096803,0,0.571858082,6,0.5,1,O5,de-protonated,0,-9999,C10 H10 O5,10,10,5,-9999,-9999,-9999,-9999,-9999,-9999
263,211.024965,211.024874789,211.024811523,1266807.9,-9999,598471.2,8.16,-1,0.299805006,0.983823114,0,0.590293869,6,0.666666667,0.888888889,O6,de-protonated,0,-9999,C9 H8 O6,9,8,6,-9999,-9999,-9999,-9999,-9999,-9999
264,211.097744,211.097653762,211.097582542,1302137.3,-9999,662942.5,8.43,-1,0.337381177,0.979558236,0,0.587734941,4,0.363636364,1.454545455,O4,de-protonated,0,-9999,C11 H16 O4,11,16,4,-9999,-9999,-9999,-9999,-9999,-9999
265,212.020152,212.020061417,212.020060495,1152778.4,-9999,409251.6,7.17,-1,0.004346559,0.999996572,0,0.599997943,6,0.75,0.875,N1 O6,de-protonated,0,-9999,C8 H7 O6 N1,8,7,6,1,-9999,-9999,-9999,-9999,-9999
268,213.015429,213.015338044,213.015309467,5245084,-9999,508678.9,41.71,-1,0.134153677,0.996739756,0,0.598043854,6,0.857142857,0.857142857,N2 O6,de-protonated,0,-9999,C7 H6 O6 N2,7,6,6,2,-9999,-9999,-9999,-9999,-9999
269,213.076953,213.076862021,213.076847097,1697693.3,-9999,587912.9,11.77,-1,0.070042083,0.999110228,0,0.599466137,4,0.5,1.4,O5,de-protonated,0,-9999,C10 H14 O5,10,14,5,-9999,-9999,-9999,-9999,-9999,-9999
270,213.113354,213.113263007,213.113232606,2080413.9,-9999,553814.9,15,-1,0.1426536,0.996314319,0,0.597788591,3,0.363636364,1.636363636,O4,de-protonated,0,-9999,C11 H18 O4,11,18,4,-9999,-9999,-9999,-9999,-9999,-9999
271,214.108611,214.108519635,214.108481578,1421487.4,-9999,474057.5,9.44,-1,0.177744508,0.994283871,0,0.596570323,3,0.4,1.7,N1 O4,de-protonated,0,-9999,C10 H17 O4 N1,10,17,4,1,-9999,-9999,-9999,-9999,-9999
272,214.145048,214.144956621,214.144867088,1335472,-9999,674583.3,8.71,-1,0.418098356,0.968779389,0,0.581267633,2,0.272727273,1.909090909,N1 O3,de-protonated,0,-9999,C11 H21 O3 N1,11,21,3,1,-9999,-9999,-9999,-9999,-9999
277,215.092613,215.092521267,215.092497161,2361537,-9999,415084.2,17.37,-1,0.112069677,0.99772367,0,0.598634202,3,0.5,1.6,O5,de-protonated,0,-9999,C10 H16 O5,10,16,5,-9999,-9999,-9999,-9999,-9999,-9999
278,215.128983,215.128891253,215.128882671,5256898,-9999,462784.7,41.81,-1,0.039894141,0.999711258,0,0.599826755,2,0.363636364,1.818181818,O4,de-protonated,0,-9999,C11 H20 O4,11,20,4,-9999,-9999,-9999,-9999,-9999,-9999
281,217.108248,217.108155512,217.108147226,1343464.9,-9999,627359,8.76,-1,0.038166953000000003,0.999735716,0,0.599841429,2,0.5,1.8,O5,de-protonated,0,-9999,C10 H18 O5,10,18,5,-9999,-9999,-9999,-9999,-9999,-9999
282,218.1035,218.103407139,218.103396198,1343231.3,-9999,506637.8,8.76,-1,0.050167009,0.999543447,0,0.599726068,2,0.555555556,1.888888889,N1 O5,de-protonated,0,-9999,C9 H17 O5 N1,9,17,5,1,-9999,-9999,-9999,-9999,-9999
284,219.087511,219.087417771,219.087411781,1577240.1,-9999,494813.3,10.73,-1,0.027342199,0.999864359,0,0.599918615,2,0.666666667,1.777777778,O6,de-protonated,0,-9999,C9 H16 O6,9,16,6,-9999,-9999,-9999,-9999,-9999,-9999
285,221.045653,221.045559038,221.045546968,1179987.1,-9999,578827.3,7.36,-1,0.054605367,0.999459112,0,0.599675467,7,0.454545455,0.909090909,O5,de-protonated,0,-9999,C11 H10 O5,11,10,5,-9999,-9999,-9999,-9999,-9999,-9999
286,221.082034,221.081940024,221.081932477,7002964.5,-9999,469465.7,56.25,-1,0.034138043,0.999788561,0,0.599873137,6,0.333333333,1.166666667,O4,de-protonated,0,-9999,C12 H14 O4,12,14,4,-9999,-9999,-9999,-9999,-9999,-9999
287,221.15481,221.154715997,221.154703496,3883350.8,-9999,484336.4,30.06,-1,0.056527677,0.999420371,0,0.599652223,4,0.142857143,1.571428571,O2,de-protonated,0,-9999,C14 H22 O2,14,22,2,-9999,-9999,-9999,-9999,-9999,-9999
288,222.090323,222.090228647,222.090068609,2460281,-9999,414774.8,18.11,-1,0.720599952,0.910082683,0,0.54604961,1,0.5,2.25,N1 P1 O4,de-protonated,0,-9999,C8 H18 O4 N1 P1,8,18,4,1,1,-9999,-9999,-9999,-9999
290,223.024888,223.024793297,223.024811523,2027935.6,-9999,502241.4,14.48,-1,-0.081720688,0.99878897,0,0.599273382,7,0.6,0.8,O6,de-protonated,0,-9999,C10 H8 O6,10,8,6,-9999,-9999,-9999,-9999,-9999,-9999
291,223.074309,223.074214279,223.074084192,1262369.8,-9999,459725.3,8.05,-1,0.583155319,0.940159932,0,0.564095959,1,0.625,2.125,P1 O5,de-protonated,0,-9999,C8 H17 O5 P1,8,17,5,-9999,1,-9999,-9999,-9999,-9999
295,225.004155,225.004059556,225.004076078,1209089.3,-9999,538516.9,7.59,-1,-0.073428747,0.999022147,0,0.599413288,7,0.777777778,0.666666667,O7,de-protonated,0,-9999,C9 H6 O7,9,6,7,-9999,-9999,-9999,-9999,-9999,-9999
296,225.113302,225.113206515,225.113232606,1983751.4,-9999,477044,14.07,-1,-0.11590023,0.997565593,0,0.598539356,4,0.333333333,1.5,O4,de-protonated,0,-9999,C12 H18 O4,12,18,4,-9999,-9999,-9999,-9999,-9999,-9999
300,227.092591,227.092494774,227.092497161,3142788.3,-9999,466526.7,23.77,-1,-0.010509858,0.999979958,0,0.599987975,4,0.454545455,1.454545455,O5,de-protonated,0,-9999,C11 H16 O5,11,16,5,-9999,-9999,-9999,-9999,-9999,-9999
301,227.128953,227.128856761,227.128882671,2481030.8,-9999,383694.1,18.23,-1,-0.114074755,0.997641585,0,0.598584951,3,0.333333333,1.666666667,O4,de-protonated,0,-9999,C12 H20 O4,12,20,4,-9999,-9999,-9999,-9999,-9999,-9999
302,227.140252,227.140155757,227.14011606,1833863.5,-9999,565090.3,12.82,-1,0.174767934,0.994473191,0,0.596683915,3,0.272727273,1.818181818,N2 O3,de-protonated,0,-9999,C11 H20 O3 N2,11,20,3,2,-9999,-9999,-9999,-9999,-9999
303,228.124118,228.124021388,228.124131643,1338128.9,-9999,350809.7,8.66,-1,-0.4833088,0.958501524,0,0.575100915,3,0.363636364,1.727272727,N1 O4,de-protonated,0,-9999,C11 H19 O4 N1,11,19,4,1,-9999,-9999,-9999,-9999,-9999
304,228.160585,228.160488375,228.160517152,2630355.8,-9999,467172.6,19.48,-1,-0.126127876,0.997117633,0,0.59827058,2,0.25,1.916666667,N1 O3,de-protonated,0,-9999,C12 H23 O3 N1,12,23,3,1,-9999,-9999,-9999,-9999,-9999
306,229.071884,229.071787034,229.071761716,1647647.3,-9999,434993.9,11.2,-1,0.110521061,0.997786076,0,0.598671646,4,0.6,1.4,O6,de-protonated,0,-9999,C10 H14 O6,10,14,6,-9999,-9999,-9999,-9999,-9999,-9999
307,229.108207,229.10811002,229.108147226,1785378.4,-9999,417493.9,12.35,-1,-0.162393583,0.995226324,0,0.597135795,3,0.454545455,1.636363636,O5,de-protonated,0,-9999,C11 H18 O5,11,18,5,-9999,-9999,-9999,-9999,-9999,-9999
308,229.144637,229.144540006,229.144532735,4748581.5,-9999,487988.5,37.05,-1,0.03173246099999999,0.999817307,0,0.599890384,2,0.333333333,1.833333333,O4,de-protonated,0,-9999,C12 H22 O4,12,22,4,-9999,-9999,-9999,-9999,-9999,-9999
309,229.155886,229.155789002,229.155766124,2758950.5,-9999,474084.2,20.47,-1,0.099835231,0.998193122,0,0.598915873,2,0.272727273,2,N2 O3,de-protonated,0,-9999,C11 H22 O3 N2,11,22,3,2,-9999,-9999,-9999,-9999,-9999
313,231.051223,231.051125293,231.051026271,1636060.9,-9999,366750.9,11.11,-1,0.42856854,0.967222361,0,0.580333417,4,0.777777778,1.333333333,O7,de-protonated,0,-9999,C9 H12 O7,9,12,7,-9999,-9999,-9999,-9999,-9999,-9999
314,231.087464,231.087366279,231.087411781,1900000.6,-9999,461503.1,13.31,-1,-0.196902614,0.992989805,0,0.595793883,3,0.6,1.6,O6,de-protonated,0,-9999,C10 H16 O6,10,16,6,-9999,-9999,-9999,-9999,-9999,-9999
315,231.123952,231.123854265,231.12379729,1313252.5,-9999,585830.3,8.42,-1,0.246514103,0.989034077,0,0.593420446,2,0.454545455,1.818181818,O5,de-protonated,0,-9999,C11 H20 O5,11,20,5,-9999,-9999,-9999,-9999,-9999,-9999
316,231.135178,231.135080261,231.135030679,1334501.8,-9999,432015,8.59,-1,0.21451436,0.991685144,0,0.595011086,2,0.4,2,N2 O4,de-protonated,0,-9999,C10 H20 O4 N2,10,20,4,2,-9999,-9999,-9999,-9999,-9999
318,233.154796,233.154697505,233.154703496,8689361,-9999,407725.8,69.9,-1,-0.02569409,0.9990502,0.990754157,0.995731782,5,0.133333333,1.466666667,O2,de-protonated,0,-9999,C15 H22 O2,15,22,2,-9999,-9999,-9999,-9999,-9999,-9999
319,234.158134,234.15803513,234.158058331,1302357,-9999,578253.8,8.28,-1,-0.099084167,0.998220182,0.990754157,0.995233772,5,0.133333333,1.466666667,13C1 O2,de-protonated,1,318,C14 H22 O2 13C1,14,22,2,-9999,-9999,-9999,1,-9999,-9999
321,235.061278,235.061178792,235.061197032,2482644.5,-9999,488425.8,18.07,-1,-0.077600124,0.998907953,0,0.599344772,7,0.416666667,1,O5,de-protonated,0,-9999,C12 H12 O5,12,12,5,-9999,-9999,-9999,-9999,-9999,-9999
322,235.074366,235.074266787,235.074084192,1302102.4,-9999,486537.8,8.28,-1,0.776754074,0.896303226,0,0.537781936,2,0.555555556,1.888888889,P1 O5,de-protonated,0,-9999,C9 H17 O5 P1,9,17,5,-9999,1,-9999,-9999,-9999,-9999
326,237.113247,237.113147023,237.113232606,1673874.1,-9999,400699.9,11.36,-1,-0.360936075,0.976638993,0,0.585983396,5,0.307692308,1.384615385,O4,de-protonated,0,-9999,C13 H18 O4,13,18,4,-9999,-9999,-9999,-9999,-9999,-9999
329,238.12161,238.121509646,238.121368738,1588668.1,-9999,366121.1,10.65,-1,0.591748829,0.93843913,0,0.563063478,0,0.444444444,2.444444444,N1 P1 O4,de-protonated,0,-9999,C9 H22 O4 N1 P1,9,22,4,1,1,-9999,-9999,-9999,-9999
330,238.963054,238.962953331,238.963080645,7685712.5,-9999,443517.8,60.9,-1,-0.532777045,0.474899707,0.876728111,0.635631068,12,0.076923077,0.307692308,S2 O1,de-protonated,0,-9999,C13 H4 O1 S2,13,4,1,-9999,-9999,2,-9999,-9999,-9999
331,239.056169,239.056068296,239.056111652,1384289.4,-9999,450315.4,8.91,-1,-0.181362401,0.994049506,0,0.596429704,6,0.545454545,1.090909091,O6,de-protonated,0,-9999,C11 H12 O6,11,12,6,-9999,-9999,-9999,-9999,-9999,-9999
332,239.067536,239.067435292,239.067345041,1761379.4,-9999,451697,12.02,-1,0.377511468,0.974472341,0,0.584683405,6,0.5,1.2,N2 O5,de-protonated,0,-9999,C10 H12 O5 N2,10,12,5,2,-9999,-9999,-9999,-9999,-9999
333,239.092605,239.092504282,239.092497161,2212456,-9999,457976.7,15.74,-1,0.029784373,0.999839048,0,0.599903429,5,0.416666667,1.333333333,O5,de-protonated,0,-9999,C12 H16 O5,12,16,5,-9999,-9999,-9999,-9999,-9999,-9999
334,239.129006,239.128905269,239.128882671,15029871,-9999,435868.6,121.5,-1,0.094502360999999993,0.997642801,0.991836411,0.995320245,4,0.307692308,1.538461538,O4,de-protonated,0,-9999,C13 H20 O4,13,20,4,-9999,-9999,-9999,-9999,-9999,-9999
336,240.13237,240.132268893,240.132237506,1955112.6,-9999,471249.6,13.62,-1,0.130709547,0.996904752,0.991836411,0.994877416,4,0.307692308,1.538461538,13C1 O4,de-protonated,1,334,C12 H20 O4 13C1,12,20,4,-9999,-9999,-9999,1,-9999,-9999
337,241.046745,241.046643551,241.046609596,1742809.1,-9999,461371.8,11.86,-1,0.140863462,0.996406075,0,0.597843645,6,0.666666667,1.111111111,N2 O6,de-protonated,0,-9999,C9 H10 O6 N2,9,10,6,2,-9999,-9999,-9999,-9999,-9999
338,241.071922,241.071820541,241.071761716,1722078.1,-9999,446696.7,11.69,-1,0.244015204,0.989254079,0,0.593552447,5,0.545454545,1.272727273,O6,de-protonated,0,-9999,C11 H14 O6,11,14,6,-9999,-9999,-9999,-9999,-9999,-9999
339,241.108219,241.108117528,241.108147226,2186981.3,-9999,450499.5,15.53,-1,-0.123171956,0.997250967,0,0.59835058,4,0.416666667,1.5,O5,de-protonated,0,-9999,C12 H18 O5,12,18,5,-9999,-9999,-9999,-9999,-9999,-9999
340,241.136596,241.136494517,241.136290527,14122987,-9999,426084.3,114.02,-1,0.845956263,0.906862634,0.930048949,0.91613716,3,0.153846154,1.769230769,P1 O2,de-protonated,0,-9999,C13 H23 O2 P1,13,23,2,-9999,1,-9999,-9999,-9999,-9999
341,241.144672,241.144570514,241.144532735,2872812.5,-9999,484210.2,21.19,-1,0.156666384,0.995556361,0,0.597333817,3,0.307692308,1.692307692,O4,de-protonated,0,-9999,C13 H22 O4,13,22,4,-9999,-9999,-9999,-9999,-9999,-9999
345,242.139894,242.139792142,242.139645362,3382452.5,-9999,402207.7,25.39,-1,0.606179594,0.935500133,0.930048949,0.933319659,3,0.153846154,1.769230769,13C1 P1 O2,de-protonated,1,340,C12 H23 O2 P1 13C1,12,23,2,-9999,1,-9999,1,-9999,-9999
345,242.139894,242.139792142,242.139781707,3382452.5,-9999,402207.7,25.39,-1,0.043092844,0.999663108,0,0.599797865,3,0.333333333,1.75,N1 O4,de-protonated,0,-9999,C12 H21 O4 N1,12,21,4,1,-9999,-9999,-9999,-9999,-9999
346,242.176284,242.176182128,242.176167217,19835068,-9999,420722.4,161.15,-1,0.061573027,0.998155503,0.993538242,0.996308598,2,0.230769231,1.923076923,N1 O3,de-protonated,0,-9999,C13 H25 O3 N1,13,25,3,1,-9999,-9999,-9999,-9999,-9999
349,243.033267,243.033164807,243.033268207,1315694.4,-9999,521719.4,8.34,-1,-0.425453696,0.967689333,0,0.5806136,5,0.5,1.2,S1 O5,de-protonated,0,-9999,C10 H12 O5 S1,10,12,5,-9999,-9999,1,-9999,-9999,-9999
350,243.087558,243.087455787,243.087411781,1762425.9,-9999,444670.6,12.02,-1,0.18103029,0.994071215,0,0.596442729,4,0.545454545,1.454545455,O6,de-protonated,0,-9999,C11 H16 O6,11,16,6,-9999,-9999,-9999,-9999,-9999,-9999
351,243.123928,243.123825773,243.12379729,3422081.5,-9999,473243,25.72,-1,0.117155211,0.997512653,0,0.598507592,3,0.416666667,1.666666667,O5,de-protonated,0,-9999,C12 H20 O5,12,20,5,-9999,-9999,-9999,-9999,-9999,-9999
353,243.160316,243.16021376,243.160182799,8109449.5,-9999,451142.3,64.39,-1,0.127324499,0.498531381,0.876728111,0.649810073,2,0.307692308,1.846153846,O4,de-protonated,0,-9999,C13 H24 O4,13,24,4,-9999,-9999,-9999,-9999,-9999,-9999
354,243.17154,243.171437756,243.171416189,2847115.8,-9999,446268.1,20.97,-1,0.088689523,0.998573773,0,0.599144264,2,0.25,2,N2 O3,de-protonated,0,-9999,C12 H24 O3 N2,12,24,3,2,-9999,-9999,-9999,-9999,-9999
355,243.179593,243.179490753,243.179522052,2623373.5,-9999,422720.2,19.13,-1,-0.128707909,0.996998684,0.993538242,0.995614507,2,0.230769231,1.923076923,13C1 N1 O3,de-protonated,1,346,C12 H25 O3 N1 13C1,12,25,3,1,-9999,-9999,1,-9999,-9999
359,245.049049,245.048946053,245.048918271,1562918.1,-9999,406951.3,10.32,-1,0.113371455,0.997670542,0,0.598602325,4,0.5,1.4,S1 O5,de-protonated,0,-9999,C10 H14 O5 S1,10,14,5,-9999,-9999,1,-9999,-9999,-9999
360,245.103203,245.103100032,245.103061845,3518258.3,-9999,470904.8,26.36,-1,0.155800545,0.995605234,0,0.597363141,3,0.545454545,1.636363636,O6,de-protonated,0,-9999,C11 H18 O6,11,18,6,-9999,-9999,-9999,-9999,-9999,-9999
361,245.11444,245.114337028,245.114295235,1369908.9,-9999,397058.7,8.73,-1,0.170506963,0.9947387,0,0.59684322,3,0.5,1.8,N2 O5,de-protonated,0,-9999,C10 H18 O5 N2,10,18,5,2,-9999,-9999,-9999,-9999,-9999
362,245.139565,245.139462019,245.139447355,1677626.5,-9999,465762.5,11.26,-1,0.059819948,0.99935091,0,0.599610546,2,0.416666667,1.833333333,O5,de-protonated,0,-9999,C12 H22 O5,12,22,5,-9999,-9999,-9999,-9999,-9999,-9999
368,249.090087,249.08998254,249.089734256,1527524,-9999,476313.2,10.02,-1,0.996763942,0.835039517,0,0.50102371,2,0.5,1.9,P1 O5,de-protonated,0,-9999,C10 H19 O5 P1,10,19,5,-9999,1,-9999,-9999,-9999,-9999
369,249.126325,249.126220526,249.126119766,1293933.1,-9999,398786.5,8.1,-1,0.404456788,0.970753858,0,0.582452315,1,0.363636364,2.090909091,P1 O4,de-protonated,0,-9999,C11 H23 O4 P1,11,23,4,-9999,1,-9999,-9999,-9999,-9999
370,249.149774,249.149669518,249.149618115,1332210.9,-9999,485975.2,8.41,-1,0.20631054,0.992306558,0,0.595383935,5,0.2,1.466666667,O3,de-protonated,0,-9999,C15 H22 O3,15,22,3,-9999,-9999,-9999,-9999,-9999,-9999
372,251.019801,251.019695818,251.019726143,1895116.9,-9999,417210.8,12.96,-1,-0.120806805,0.997355389,0,0.598413234,8,0.636363636,0.727272727,O7,de-protonated,0,-9999,C11 H8 O7,11,8,7,-9999,-9999,-9999,-9999,-9999,-9999
372,251.019801,251.019695818,251.019563951,1895116.9,-9999,417210.8,12.96,-1,0.525323352,0.951159589,0,0.570695754,3,0.166666667,2.166666667,N4 S2 P1 O1,de-protonated,0,-9999,C6 H13 O1 N4 P1 S2,6,13,1,4,1,2,-9999,-9999,-9999
373,251.056235,251.056129804,251.056111652,1588438.3,-9999,439049.7,10.46,-1,0.07230304,0.999051885,0,0.599431131,7,0.5,1,O6,de-protonated,0,-9999,C12 H12 O6,12,12,6,-9999,-9999,-9999,-9999,-9999,-9999
374,251.078725,251.078619796,251.07857843,3067612,-9999,451857.1,22.53,-1,0.164749703,0.995087143,0,0.597052286,7,0.4,1.2,N4 O4,de-protonated,0,-9999,C10 H12 O4 N4,10,12,4,4,-9999,-9999,-9999,-9999,-9999
379,252.978735,252.978629084,252.978730709,8279759,-9999,397411.3,65.06,-1,-0.401714072,0.485571701,0.86849267,0.638740089,12,0.071428571,0.428571429,S2 O1,de-protonated,0,-9999,C14 H6 O1 S2,14,6,1,-9999,-9999,2,-9999,-9999,-9999
380,253.071987,253.071881049,253.071761716,1408231.6,-9999,453282.6,8.98,-1,0.471538528,0.96045816,0,0.576274896,6,0.5,1.166666667,O6,de-protonated,0,-9999,C12 H14 O6,12,14,6,-9999,-9999,-9999,-9999,-9999,-9999
381,253.144687,253.144581022,253.144532735,2693371,-9999,451517.7,19.47,-1,0.190749416,0.993419674,0,0.596051804,4,0.285714286,1.571428571,O4,de-protonated,0,-9999,C14 H22 O4,14,22,4,-9999,-9999,-9999,-9999,-9999,-9999
384,255.051221,255.051114309,255.051026271,1350399.4,-9999,380484.3,8.45,-1,0.34517435,0.978613247,0,0.587167948,6,0.636363636,1.090909091,O7,de-protonated,0,-9999,C11 H12 O7,11,12,7,-9999,-9999,-9999,-9999,-9999,-9999
385,255.062389,255.062282304,255.062259661,24917250,-9999,402002.5,199.68,-1,0.088776762,0.998956045,0.989135171,0.995027695,6,0.6,1.2,N2 O6,de-protonated,0,-9999,C10 H12 O6 N2,10,12,6,2,-9999,-9999,-9999,-9999,-9999
386,255.069775,255.069668302,255.069653716,1299076.5,-9999,389200.5,8.04,-1,0.057182485,0.999406868,0,0.599644121,5,0.333333333,1.333333333,S1 O4,de-protonated,0,-9999,C12 H16 O4 S1,12,16,4,-9999,-9999,1,-9999,-9999,-9999
387,255.087526,255.087419295,255.087411781,1818121.4,-9999,429001.1,12.25,-1,0.029457086,0.999842566,0,0.599905539,5,0.5,1.333333333,O6,de-protonated,0,-9999,C12 H16 O6,12,16,6,-9999,-9999,-9999,-9999,-9999,-9999
