Index,Mass,Calibrated_Mass,Calculated_Mass,Peak_Height,Peak_Area,Resolving_Power,S_N,Ion_Charge,Error_ppm,Error_Score,Isotopologue_Similarity,Confidence_Score,DBE,OtoC_ratio,HtoC_ratio,Heteroatom_Class,Ion_Type,Is_Isotopologue,Mono_Isotopic_Index,Molecular_Formula,C,H,O,N,P,S,13C,15N,18O,34S
1358,327.173531,327.173385624,327.173069959,2068955.8,-9999,362306.6,12.38,-1,0.964824802,0.844586429,0,0.506751857,4,0.235294118,1.705882353,P1 O4,de-protonated,0,-9999,C17 H29 O4 P1,17,29,4,-9999,1,-9999,-9999,N/A,-9999,-9999
1359,327.180391,327.180245622,327.180085377,8032222,-9999,225190.4,54.88,-1,0.489773926,0.55315464,0.974818031,0.721819996,4,0.166666667,1.666666667,34S1 O3,de-protonated,1,1337,C18 H30 O3 34S1,18,30,3,-9999,-9999,-9999,-9999,N/A,-9999,1
1360,327.19125,327.191104618,327.190999218,3598305.3,-9999,319409.2,23.28,-1,0.322136884,0.556574473,0.974818031,0.723871896,4,0.166666667,1.666666667,13C2 S1 O3,de-protonated,1,1337,C16 H30 O3 S1 13C2,16,30,3,-9999,-9999,1,2,N/A,-9999,-9999
1361,327.217988,327.21784261,327.217697677,56184808,-9999,317291.9,398.08,-1,0.442924523,0.970379247,0.995924863,0.980597493,3,0.277777778,1.777777778,O5,de-protonated,0,-9999,C18 H32 O5,18,32,5,-9999,-9999,-9999,-9999,N/A,-9999,-9999
1362,327.254343,327.254197598,327.254083186,2454517,-9999,319954.4,15.13,-1,0.349611695,0.978065956,0,0.586839574,2,0.210526316,1.894736842,O4,de-protonated,0,-9999,C19 H36 O4,19,36,4,-9999,-9999,-9999,-9999,N/A,-9999,-9999
1363,328.151627,328.151481313,328.15140902,2779406.5,-9999,326920.8,17.44,-1,0.220305747,0.991232121,0,0.594739272,5,0.428571429,1.642857143,N3 O6,de-protonated,0,-9999,C14 H23 O6 N3,14,23,6,3,-9999,-9999,-9999,N/A,-9999,-9999
1364,328.167178,328.167032308,328.166908938,4270355.5,-9999,326147.4,28.07,-1,0.375938319,0.974681943,0.987521686,0.97981784,4,0.235294118,1.647058824,13C1 S1 O4,de-protonated,1,1357,C16 H28 O4 S1 13C1,16,28,4,-9999,-9999,1,1,N/A,-9999,-9999
1365,328.183959,328.183813303,328.183575073,1705880.6,-9999,236307.4,9.79,-1,0.725906286,0.90881606,0,0.545289636,8,0.05,1.4,N1 P1 O1,de-protonated,0,-9999,C20 H28 O1 N1 P1,20,28,1,1,1,-9999,-9999,N/A,-9999,-9999
1366,328.188061,328.187915302,328.187794529,1815321.9,-9999,358451.2,10.57,-1,0.367998842,0.97572709,0,0.585436254,4,0.333333333,1.8,N3 O5,de-protonated,0,-9999,C15 H27 O5 N3,15,27,5,3,-9999,-9999,-9999,N/A,-9999,-9999
1367,328.221319,328.221173291,328.22105251200003,10613028,-9999,323093.1,73.28,-1,0.367981402,0.975729363,0.995924863,0.983807563,3,0.277777778,1.777777778,13C1 O5,de-protonated,1,1361,C17 H32 O5 13C1,17,32,5,-9999,-9999,-9999,1,N/A,-9999,-9999
1371,329.03053,329.030384034,329.030290827,3741217.5,-9999,315177.4,24.3,-1,0.283280428,0.985544639,0,0.591326783,12,0.5,0.625,O8,de-protonated,0,-9999,C16 H10 O8,16,10,8,-9999,-9999,-9999,-9999,N/A,-9999,-9999
1371,329.03053,329.030384034,329.030128635,3741217.5,-9999,315177.4,24.3,-1,0.776218193,0.896438581,0,0.537863149,7,0.181818182,1.363636364,N4 S2 P1 O2,de-protonated,0,-9999,C11 H15 O2 N4 P1 S2,11,15,2,4,1,2,-9999,N/A,-9999,-9999
1372,329.051685,329.051539028,329.051420195,3281448.3,-9999,368294.3,21.02,-1,0.361138292,0.976613118,0,0.585967871,7,0.769230769,1.076923077,O10,de-protonated,0,-9999,C13 H14 O10,13,14,10,-9999,-9999,-9999,-9999,N/A,-9999,-9999
1372,329.051685,329.051539028,329.051258003,3281448.3,-9999,368294.3,21.02,-1,0.854044441,0.876036779,0,0.525622068,2,0.5,2.375,N4 S2 P1 O4,de-protonated,0,-9999,C8 H19 O4 N4 P1 S2,8,19,4,4,1,2,-9999,N/A,-9999,-9999
1373,329.06705,329.066904023,329.066676336,1696813,-9999,374050.4,9.73,-1,0.691917224,0.916797685,0,0.550078611,11,0.411764706,0.823529412,O7,de-protonated,0,-9999,C17 H14 O7,17,14,7,-9999,-9999,-9999,-9999,N/A,-9999,-9999
1374,329.088018,329.087872016,329.087805704,4983347.5,-9999,309805.9,33.15,-1,0.20150302,0.992659627,0,0.595595776,6,0.642857143,1.285714286,O9,de-protonated,0,-9999,C14 H18 O9,14,18,9,-9999,-9999,-9999,-9999,N/A,-9999,-9999
1375,329.103265,329.103119011,329.103061845,2095672.3,-9999,338855,12.57,-1,0.1737026,0.994540182,0,0.596724109,10,0.333333333,1,O6,de-protonated,0,-9999,C18 H18 O6,18,18,6,-9999,-9999,-9999,-9999,N/A,-9999,-9999
1376,329.116413,329.116267007,329.115949005,2131004.5,-9999,349747.7,12.82,-1,0.966231858,0.844170138,0,0.506502083,5,0.4,1.533333333,P1 O6,de-protonated,0,-9999,C15 H23 O6 P1,15,23,6,-9999,1,-9999,-9999,N/A,-9999,-9999
1377,329.124497,329.124351005,329.124191213,4159039,-9999,332579,27.27,-1,0.485504449,0.95813164,0,0.574878984,5,0.533333333,1.466666667,O8,de-protonated,0,-9999,C15 H22 O8,15,22,8,-9999,-9999,-9999,-9999,N/A,-9999,-9999
1378,329.127836,329.127690003,329.127562517,1446976,-9999,347611.5,7.94,-1,0.387347928,0.973142967,0,0.58388578,0,0.666666667,2.166666667,S1 O8,de-protonated,0,-9999,C12 H26 O8 S1,12,26,8,-9999,-9999,1,-9999,N/A,-9999,-9999
1379,329.142933,329.142786999,329.142818658,1742404.6,-9999,346513.2,10.05,-1,-0.096186822,0.998322662,0,0.598993597,4,0.3125,1.625,S1 O5,de-protonated,0,-9999,C16 H26 O5 S1,16,26,5,-9999,-9999,1,-9999,N/A,-9999,-9999
1380,329.145908,329.145761998,329.145809839,2161733.5,-9999,302825.5,13.04,-1,-0.145348793,0.996174004,0,0.597704402,4,0.133333333,1.8,N2 S1 P1 O2,de-protonated,0,-9999,C15 H27 O2 N2 P1 S1,15,27,2,2,1,1,-9999,N/A,-9999,-9999
1381,329.152729,329.152582996,329.152334514,412029504,-9999,316432.9,2934.29,-1,0.754913191,0.646957315,0.987263677,0.78307986,4,0.3125,1.6875,P1 O5,de-protonated,0,-9999,C16 H27 O5 P1,16,27,5,-9999,1,-9999,-9999,N/A,-9999,-9999
1382,329.176087,329.175940988,329.175832864,1963087,-9999,335468,11.62,-1,0.328469575,0.980613474,0,0.588368084,8,0.2,1.3,O4,de-protonated,0,-9999,C20 H26 O4,20,26,4,-9999,-9999,-9999,-9999,N/A,-9999,-9999
1383,329.189141,329.188994984,329.188720024,5335635,-9999,322693,35.66,-1,0.835267177,0.881093497,0,0.528656098,3,0.235294118,1.823529412,P1 O4,de-protonated,0,-9999,C17 H31 O4 P1,17,31,4,-9999,1,-9999,-9999,N/A,-9999,-9999
1384,329.197213,329.197066981,329.196962232,7361109.5,-9999,323247,50.1,-1,0.318196986,0.490898086,0.844689208,0.632414535,3,0.352941176,1.764705882,O6,de-protonated,0,-9999,C17 H30 O6,17,30,6,-9999,-9999,-9999,-9999,N/A,-9999,-9999
1386,329.233602,329.23345597,329.233347741,99521120,-9999,314905.1,706.95,-1,0.328729101,0.652162705,0.982771834,0.784406356,2,0.277777778,1.888888889,O5,de-protonated,0,-9999,C18 H34 O5,18,34,5,-9999,-9999,-9999,-9999,N/A,-9999,-9999
1389,330.156158,330.156011677,330.155689349,68260736,-9999,314196.6,484.14,-1,0.976290637,0.631812862,0.987263677,0.773993188,4,0.3125,1.6875,13C1 P1 O5,de-protonated,1,1381,C15 H27 O5 P1 13C1,15,27,5,-9999,1,-9999,1,N/A,-9999,-9999
1389,330.156158,330.156011677,330.155825695,68260736,-9999,314196.6,484.14,-1,0.563316694,0.945121927,0.936836194,0.941807634,4,0.466666667,1.666666667,N1 O7,de-protonated,0,-9999,C15 H25 O7 N1,15,25,7,1,-9999,-9999,-9999,N/A,-9999,-9999
1390,330.167324,330.167177674,330.167059084,8620933,-9999,317495.5,59.07,-1,0.359180152,0.488431548,0.86849267,0.640455996,4,0.428571429,1.785714286,N3 O6,de-protonated,0,-9999,C14 H25 O6 N3,14,25,6,3,-9999,-9999,-9999,N/A,-9999,-9999
1391,330.192498,330.192351666,330.192211204,2138508.3,-9999,355351.7,12.87,-1,0.425392848,0.967698423,0,0.580619054,3,0.375,1.8125,N1 O6,de-protonated,0,-9999,C16 H29 O6 N1,16,29,6,1,-9999,-9999,-9999,N/A,-9999,-9999
1392,330.203784,330.203637662,330.203444593,2428816,-9999,311001.3,14.94,-1,0.584695697,0.939853101,0,0.563911861,3,0.333333333,1.933333333,N3 O5,de-protonated,0,-9999,C15 H29 O5 N3,15,29,5,3,-9999,-9999,-9999,N/A,-9999,-9999
1393,330.23697,330.236823651,330.236702576,18686874,-9999,314697,130.82,-1,0.366631177,0.650603325,0.982771834,0.783470729,2,0.277777778,1.888888889,13C1 O5,de-protonated,1,1386,C17 H34 O5 13C1,17,34,5,-9999,-9999,-9999,1,N/A,-9999,-9999
1397,331.009833,331.009686406,331.009555382,1430155,-9999,370051.3,7.82,-1,0.395833151,0.971970247,0,0.583182148,12,0.6,0.533333333,O9,de-protonated,0,-9999,C15 H8 O9,15,8,9,-9999,-9999,-9999,-9999,N/A,-9999,-9999
1397,331.009833,331.009686406,331.00939319,1430155,-9999,370051.3,7.82,-1,0.885823458,0.867291852,0,0.520375111,7,0.3,1.3,N4 S2 P1 O3,de-protonated,0,-9999,C10 H13 O3 N4 P1 S2,10,13,3,4,1,2,-9999,N/A,-9999,-9999
1398,331.046181,331.046034395,331.045940891,2177686.3,-9999,383253.2,13.15,-1,0.282449225,0.985628732,0,0.591377239,11,0.5,0.75,O8,de-protonated,0,-9999,C16 H12 O8,16,12,8,-9999,-9999,-9999,-9999,N/A,-9999,-9999
1398,331.046181,331.046034395,331.0457787,2177686.3,-9999,383253.2,13.15,-1,0.772385621,0.897404496,0,0.538442698,6,0.181818182,1.545454545,N4 S2 P1 O2,de-protonated,0,-9999,C11 H17 O2 N4 P1 S2,11,17,2,4,1,2,-9999,N/A,-9999,-9999
1399,331.052496,331.052349393,331.052303375,1884312.3,-9999,387461.6,11.06,-1,0.139003852,0.996500174,0,0.597900105,6,0.416666667,1.416666667,N2 S1 P1 O5,de-protonated,0,-9999,C12 H17 O5 N2 P1 S1,12,17,5,2,1,1,-9999,N/A,-9999,-9999
1400,331.067248,331.067101388,331.067070259,3742877,-9999,335848.2,24.3,-1,0.094026033,0.998397117,0,0.59903827,6,0.769230769,1.230769231,O10,de-protonated,0,-9999,C13 H16 O10,13,16,10,-9999,-9999,-9999,-9999,N/A,-9999,-9999
1401,331.082645,331.082498383,331.0823264,2792097.8,-9999,328756.1,17.53,-1,0.519456139,0.952218124,0,0.571330875,10,0.411764706,0.941176471,O7,de-protonated,0,-9999,C17 H16 O7,17,16,7,-9999,-9999,-9999,-9999,N/A,-9999,-9999
1402,331.095591,331.095444379,331.09521356,1942693.8,-9999,353756.1,11.47,-1,0.69713804,0.915592096,0,0.549355257,5,0.5,1.5,P1 O7,de-protonated,0,-9999,C14 H21 O7 P1,14,21,7,-9999,1,-9999,-9999,N/A,-9999,-9999
1403,331.103792,331.103645376,331.103455768,3347112.3,-9999,316563.1,21.48,-1,0.572654776,0.942232611,0,0.565339567,5,0.642857143,1.428571429,O9,de-protonated,0,-9999,C14 H20 O9,14,20,9,-9999,-9999,-9999,-9999,N/A,-9999,-9999
1403,331.103792,331.103645376,331.103945026,3347112.3,-9999,316563.1,21.48,-1,-0.905000919,0.861904061,0,0.517142437,9,0.058823529,1.235294118,N2 S1 P1 O1,de-protonated,0,-9999,C17 H21 O1 N2 P1 S1,17,21,1,2,1,1,-9999,N/A,-9999,-9999
1404,331.132016,331.131869367,331.131599069,5000369,-9999,311898.1,33.27,-1,0.816286209,0.886119497,0,0.531671698,4,0.4,1.666666667,P1 O6,de-protonated,0,-9999,C15 H25 O6 P1,15,25,6,-9999,1,-9999,-9999,N/A,-9999,-9999
1405,331.140141,331.139994365,331.139841278,3137203.5,-9999,319290.8,19.99,-1,0.462303444,0.961962293,0,0.577177376,4,0.533333333,1.6,O8,de-protonated,0,-9999,C15 H24 O8,15,24,8,-9999,-9999,-9999,-9999,N/A,-9999,-9999
1408,331.15951,331.159363359,331.159044184,5648569.5,-9999,339219.8,37.89,-1,0.963810011,0.632738837,0.987263677,0.774548773,4,0.3125,1.6875,13C2 P1 O5,de-protonated,1,1381,C14 H27 O5 P1 13C2,14,27,5,-9999,1,-9999,2,N/A,-9999,-9999
1408,331.15951,331.159363359,331.15918053,5648569.5,-9999,339219.8,37.89,-1,0.552087312,0.946195916,0.936836194,0.942452027,4,0.466666667,1.666666667,13C1 N1 O7,de-protonated,1,1389,C14 H25 O7 N1 13C1,14,25,7,1,-9999,-9999,1,N/A,-9999,-9999
1409,331.168414,331.168267356,331.167984579,4086972.5,-9999,342945.4,26.76,-1,0.853878603,0.876081803,0,0.525649082,3,0.3125,1.8125,P1 O5,de-protonated,0,-9999,C16 H29 O5 P1,16,29,5,-9999,1,-9999,-9999,N/A,-9999,-9999
1410,331.17651,331.176363353,331.176226787,4204735,-9999,343512.5,27.6,-1,0.41236715,0.969616405,0,0.581769843,3,0.4375,1.75,O7,de-protonated,0,-9999,C16 H28 O7,16,28,7,-9999,-9999,-9999,-9999,N/A,-9999,-9999
1412,331.191806,331.191659348,331.191482928,6112451.5,-9999,316309,41.19,-1,0.532682938,0.950554464,0.986301258,0.964853182,7,0.2,1.4,O4,de-protonated,0,-9999,C20 H28 O4,20,28,4,-9999,-9999,-9999,-9999,N/A,-9999,-9999
1413,331.204827,331.204680344,331.204370088,9786568,-9999,321333.5,67.38,-1,0.936751981,0.865081417,0.952295326,0.899966981,2,0.235294118,1.941176471,P1 O4,de-protonated,0,-9999,C17 H33 O4 P1,17,33,4,-9999,1,-9999,-9999,N/A,-9999,-9999
1414,331.212943,331.212796342,331.212612296,3582154.3,-9999,328473.8,23.16,-1,0.555671122,0.945514569,0,0.567308741,2,0.352941176,1.882352941,O6,de-protonated,0,-9999,C17 H32 O6,17,32,6,-9999,-9999,-9999,-9999,N/A,-9999,-9999
1416,331.249299,331.24915233,331.248997806,28701910,-9999,313970.3,202.19,-1,0.466490152,0.968089806,0.999482896,0.980647042,1,0.277777778,2,O5,de-protonated,0,-9999,C18 H36 O5,18,36,5,-9999,-9999,-9999,-9999,N/A,-9999,-9999
1419,332.125433,332.125286052,332.125194271,1948133.9,-9999,404003,11.37,-1,0.276344451,0.986239003,0,0.591743402,9,0.3125,1.1875,N3 O5,de-protonated,0,-9999,C16 H19 O5 N3,16,19,5,3,-9999,-9999,-9999,N/A,-9999,-9999
1420,332.135328,332.135181049,332.13509025,1381864.9,-9999,371714.8,7.39,-1,0.273379859,0.986530686,0,0.591918411,4,0.571428571,1.642857143,N1 O8,de-protonated,0,-9999,C14 H23 O8 N1,14,23,8,1,-9999,-9999,-9999,N/A,-9999,-9999
1421,332.146622,332.146475045,332.146323639,2402284.5,-9999,358206.5,14.57,-1,0.455841775,0.962998394,0,0.577799036,4,0.538461538,1.769230769,N3 O7,de-protonated,0,-9999,C13 H23 O7 N3,13,23,7,3,-9999,-9999,-9999,N/A,-9999,-9999
1422,332.153194,332.153047043,332.153337572,23107054,-9999,307105.8,160.4,-1,-0.874682513,0.435191969,0.844689208,0.598990865,8,0.117647059,1.411764706,N3 P1 O2,de-protonated,0,-9999,C17 H24 O2 N3 P1,17,24,2,3,1,-9999,-9999,N/A,-9999,-9999
1423,332.195159,332.19501203,332.194837763,1448187.5,-9999,386203,7.85,-1,0.524591371,0.951292234,0.986301258,0.965295844,7,0.2,1.4,13C1 O4,de-protonated,1,1412,C19 H28 O4 13C1,19,28,4,-9999,-9999,-9999,1,N/A,-9999,-9999
1424,332.208154,332.208007026,332.207724923,2492927.5,-9999,342344,15.21,-1,0.849176073,0.877355817,0.952295326,0.907331621,2,0.235294118,1.941176471,13C1 P1 O4,de-protonated,1,1413,C16 H33 O4 P1 13C1,16,33,4,-9999,1,-9999,1,N/A,-9999,-9999
1424,332.208154,332.208007026,332.207861269,2492927.5,-9999,342344,15.21,-1,0.438753107,0.965673349,0,0.579404009,2,0.375,1.9375,N1 O6,de-protonated,0,-9999,C16 H31 O6 N1,16,31,6,1,-9999,-9999,-9999,N/A,-9999,-9999
1425,332.23647,332.236323017,332.23600457,7810568.5,-9999,307675.2,52.66,-1,0.958497514,0.881722278,0.981373531,0.921582779,1,0.176470588,2.117647059,N1 P1 O3,de-protonated,0,-9999,C17 H36 O3 N1 P1,17,36,3,1,1,-9999,-9999,N/A,-9999,-9999
1426,332.252624,332.252477012,332.252352641,5608973.5,-9999,316016.3,37.16,-1,0.374326612,0.97489582,0.999482896,0.98473065,1,0.277777778,2,13C1 O5,de-protonated,1,1416,C17 H36 O5 13C1,17,36,5,-9999,-9999,-9999,1,N/A,-9999,-9999
1430,333.025531,333.025383766,333.025205446,2633981,-9999,332772,16.2,-1,0.535456071,0.949306335,0,0.569583801,11,0.6,0.666666667,O9,de-protonated,0,-9999,C15 H10 O9,15,10,9,-9999,-9999,-9999,-9999,N/A,-9999,-9999
1430,333.025531,333.025383766,333.025694703,2633981,-9999,332772,16.2,-1,-0.933672647,0.853698737,0,0.512219242,15,0.055555556,0.611111111,N2 S1 P1 O1,de-protonated,0,-9999,C18 H11 O1 N2 P1 S1,18,11,1,2,1,1,-9999,N/A,-9999,-9999
1431,333.061912,333.061764755,333.061590955,6782728.5,-9999,319776.6,45.42,-1,0.521823821,0.475896124,0.85247738,0.626528626,10,0.5,0.875,O8,de-protonated,0,-9999,C16 H14 O8,16,14,8,-9999,-9999,-9999,-9999,N/A,-9999,-9999
1433,333.082977,333.082829748,333.082720324,1748238.8,-9999,347462.3,9.96,-1,0.328521174,0.980607442,0,0.588364465,5,0.769230769,1.384615385,O10,de-protonated,0,-9999,C13 H18 O10,13,18,10,-9999,-9999,-9999,-9999,N/A,-9999,-9999
1435,333.098293,333.098145743,333.097976465,2805011.5,-9999,326732,17.41,-1,0.508194548,0.95421979,0,0.572531874,9,0.411764706,1.058823529,O7,de-protonated,0,-9999,C17 H18 O7,17,18,7,-9999,-9999,-9999,-9999,N/A,-9999,-9999
1435,333.098293,333.098145743,333.097814273,2805011.5,-9999,326732,17.41,-1,0.995112821,0.835537979,0,0.501322787,4,0.083333333,1.916666667,N4 S2 P1 O1,de-protonated,0,-9999,C12 H23 O1 N4 P1 S2,12,23,1,4,1,2,-9999,N/A,-9999,-9999
1437,333.119389,333.119241737,333.119105833,1896218,-9999,289569.7,11.01,-1,0.407973658,0.970250713,0,0.582150428,4,0.642857143,1.571428571,O9,de-protonated,0,-9999,C14 H22 O9,14,22,9,-9999,-9999,-9999,-9999,N/A,-9999,-9999
1439,333.134588,333.134440732,333.134361974,2150174.8,-9999,342411.1,12.79,-1,0.236414239,0.989909777,0,0.593945866,8,0.333333333,1.222222222,O6,de-protonated,0,-9999,C18 H22 O6,18,22,6,-9999,-9999,-9999,-9999,N/A,-9999,-9999
1440,333.147669,333.147521728,333.147249134,6457123,-9999,329636.6,43.13,-1,0.818238739,0.442803253,0.860410506,0.609846154,3,0.4,1.8,P1 O6,de-protonated,0,-9999,C15 H27 O6 P1,15,27,6,-9999,1,-9999,-9999,N/A,-9999,-9999
1441,333.156656,333.156508725,333.156360722,2094885.6,-9999,339196.8,12.41,-1,0.444244175,0.96482415,0,0.57889449,2,0.1875,1.875,S2 O3,de-protonated,0,-9999,C16 H30 O3 S2,16,30,3,-9999,-9999,2,-9999,N/A,-9999,-9999
1441,333.156656,333.156508725,333.156828753,2094885.6,-9999,339196.8,12.41,-1,-0.960592279,0.845836237,0,0.507501742,8,0.25,1.375,N4 O4,de-protonated,0,-9999,C16 H22 O4 N4,16,22,4,4,-9999,-9999,-9999,N/A,-9999,-9999
1443,333.171073,333.17092572,333.170747484,2844458,-9999,322144.2,17.68,-1,0.53497126800000006,0.949395729,0,0.569637437,7,0.263157895,1.368421053,O5,de-protonated,0,-9999,C19 H26 O5,19,26,5,-9999,-9999,-9999,-9999,N/A,-9999,-9999
1445,333.192128,333.191980714,333.191876852,2852656.5,-9999,339947.5,17.74,-1,0.311718388,0.982523448,0,0.589514069,2,0.4375,1.875,O7,de-protonated,0,-9999,C16 H30 O7,16,30,7,-9999,-9999,-9999,-9999,N/A,-9999,-9999
1447,333.207389,333.207241709,333.207132993,12375861,-9999,319536.6,84.82,-1,0.326271231,0.985572237,0.999286413,0.991057907,6,0.2,1.5,O4,de-protonated,0,-9999,C20 H30 O4,20,30,4,-9999,-9999,-9999,-9999,N/A,-9999,-9999
1448,333.220491,333.220343705,333.220020152,14939961,-9999,313543.7,102.88,-1,0.970986597,0.851088885,0.973633502,0.900106732,1,0.235294118,2.058823529,P1 O4,de-protonated,0,-9999,C17 H35 O4 P1,17,35,4,-9999,1,-9999,-9999,N/A,-9999,-9999
1449,333.239737,333.239589698,333.239359405,1644607.4,-9999,338775.6,9.23,-1,0.691076545,0.916991115,0.981373531,0.942744082,1,0.176470588,2.117647059,13C1 N1 P1 O3,de-protonated,1,1425,C16 H36 O3 N1 P1 13C1,16,36,3,1,1,-9999,1,N/A,-9999,-9999
1449,333.239737,333.239589698,333.23949575,1644607.4,-9999,338775.6,9.23,-1,0.281924221,0.985681724,0,0.591409035,1,0.3125,2.125,N2 O5,de-protonated,0,-9999,C16 H34 O5 N2,16,34,5,2,-9999,-9999,-9999,N/A,-9999,-9999
1451,334.114605,334.114457421,334.114354805,2284109.8,-9999,339860.3,13.74,-1,0.307127678,0.983030055,0,0.589818033,4,0.692307692,1.615384615,N1 O9,de-protonated,0,-9999,C13 H21 O9 N1,13,21,9,1,-9999,-9999,-9999,N/A,-9999,-9999
1452,334.210713,334.21056539,334.210487828,2690155.5,-9999,319813.5,16.6,-1,0.232076511,0.990274861,0.999286413,0.993879482,6,0.2,1.5,13C1 O4,de-protonated,1,1447,C19 H30 O4 13C1,19,30,4,-9999,-9999,-9999,1,N/A,-9999,-9999
1453,334.223828,334.223680386,334.223374987,3316847.5,-9999,320166.7,21.01,-1,0.913756172,0.85941733,0.973633502,0.905103799,1,0.235294118,2.058823529,13C1 P1 O4,de-protonated,1,1448,C16 H35 O4 P1 13C1,16,35,4,-9999,1,-9999,1,N/A,-9999,-9999
1453,334.223828,334.223680386,334.223511333,3316847.5,-9999,320166.7,21.01,-1,0.505808376,0.954638814,0,0.572783288,1,0.375,2.0625,N1 O6,de-protonated,0,-9999,C16 H33 O6 N1,16,33,6,1,-9999,-9999,-9999,N/A,-9999,-9999
1455,334.252114,334.251966377,334.251654634,75438200,-9999,309985.9,528.98,-1,0.932660198,0.571631602,0.984474777,0.736768872,0,0.176470588,2.235294118,N1 P1 O3,de-protonated,0,-9999,C17 H38 O3 N1 P1,17,38,3,1,1,-9999,-9999,N/A,-9999,-9999
1462,335.029412,335.029264131,335.02945993,2919784,-9999,327107.8,18.21,-1,-0.584424571,0.939907158,0,0.563944295,5,0.363636364,1.545454545,N2 S2 P1 O4,de-protonated,0,-9999,C11 H17 O4 N2 P1 S2,11,17,4,2,1,2,-9999,N/A,-9999,-9999
1463,335.041167,335.041019127,335.040855511,5051755.5,-9999,322651.1,33.23,-1,0.488347012,0.957650499,0,0.574590299,10,0.6,0.8,O9,de-protonated,0,-9999,C15 H12 O9,15,12,9,-9999,-9999,-9999,-9999,N/A,-9999,-9999
1463,335.041167,335.041019127,335.041344768,5051755.5,-9999,322651.1,33.23,-1,-0.971943178,0.842476279,0,0.505485767,14,0.055555556,0.722222222,N2 S1 P1 O1,de-protonated,0,-9999,C18 H13 O1 N2 P1 S1,18,13,1,2,1,1,-9999,N/A,-9999,-9999
1463,335.041167,335.041019127,335.040693319,5051755.5,-9999,322651.1,33.23,-1,0.972441668,0.842328125,0,0.505396875,5,0.3,1.7,N4 S2 P1 O3,de-protonated,0,-9999,C10 H17 O3 N4 P1 S2,10,17,3,4,1,2,-9999,N/A,-9999,-9999
1464,335.077531,335.077383115,335.07724102,4746615,-9999,334744.8,31.08,-1,0.424067327,0.967896151,0,0.580737691,9,0.5,1,O8,de-protonated,0,-9999,C16 H16 O8,16,16,8,-9999,-9999,-9999,-9999,N/A,-9999,-9999
1464,335.077531,335.077383115,335.077078829,4746615,-9999,334744.8,31.08,-1,0.908109384,0.861023092,0,0.516613855,4,0.181818182,1.909090909,N4 S2 P1 O2,de-protonated,0,-9999,C11 H21 O2 N4 P1 S2,11,21,2,4,1,2,-9999,N/A,-9999,-9999
1465,335.090567,335.090419111,335.090128179,5956987,-9999,320215.8,39.6,-1,0.86821896,0.872164893,0,0.523298936,4,0.615384615,1.615384615,P1 O8,de-protonated,0,-9999,C13 H21 O8 P1,13,21,8,-9999,1,-9999,-9999,N/A,-9999,-9999
1467,335.113865,335.113717104,335.113626529,2599810,-9999,332632.3,15.96,-1,0.270279753,0.986832427,0,0.592099456,8,0.411764706,1.176470588,O7,de-protonated,0,-9999,C17 H20 O7,17,20,7,-9999,-9999,-9999,-9999,N/A,-9999,-9999
1467,335.113865,335.113717104,335.11346433800003,2599810,-9999,332632.3,15.96,-1,0.754269181,0.901919374,0,0.541151624,3,0.083333333,2.083333333,N4 S2 P1 O1,de-protonated,0,-9999,C12 H25 O1 N4 P1 S2,12,25,1,4,1,2,-9999,N/A,-9999,-9999
1468,335.126916,335.1267681,335.126513689,6139270,-9999,303230.5,40.89,-1,0.75914828,0.900711757,0,0.540427054,3,0.5,1.785714286,P1 O7,de-protonated,0,-9999,C14 H25 O7 P1,14,25,7,-9999,1,-9999,-9999,N/A,-9999,-9999
1470,335.150314,335.150166092,335.150012039,2440589.3,-9999,313210.7,14.84,-1,0.459655393,0.962388525,0,0.577433115,7,0.333333333,1.333333333,O6,de-protonated,0,-9999,C18 H24 O6,18,24,6,-9999,-9999,-9999,-9999,N/A,-9999,-9999
1471,335.163339,335.163191088,335.162899198,9871761,-9999,316813.3,67.17,-1,0.870889372,0.435715127,0.860410506,0.605593279,2,0.4,1.933333333,P1 O6,de-protonated,0,-9999,C15 H29 O6 P1,15,29,6,-9999,1,-9999,-9999,N/A,-9999,-9999
1473,335.186727,335.186579081,335.186397548,2418584.5,-9999,354150.9,14.68,-1,0.541587025,0.948169595,0,0.568901757,6,0.263157895,1.473684211,O5,de-protonated,0,-9999,C19 H28 O5,19,28,5,-9999,-9999,-9999,-9999,N/A,-9999,-9999
1474,335.189911,335.18976308,335.189768851,1439641.5,-9999,346011.8,7.79,-1,-0.01721928,0.999946201,0,0.599967721,1,0.3125,2,S1 O5,de-protonated,0,-9999,C16 H32 O5 S1,16,32,5,-9999,-9999,1,-9999,N/A,-9999,-9999
1475,335.199755,335.199607076,335.199284708,9195933,-9999,319076.4,62.41,-1,0.961723112,0.422751337,0.85247738,0.594641754,1,0.3125,2.0625,P1 O5,de-protonated,0,-9999,C16 H33 O5 P1,16,33,5,-9999,1,-9999,-9999,N/A,-9999,-9999
1477,335.223089,335.222941069,335.222783057,7315876,-9999,298425.7,49.17,-1,0.471363289,0.953275993,0.988684288,0.967439311,5,0.2,1.6,O4,de-protonated,0,-9999,C20 H32 O4,20,32,4,-9999,-9999,-9999,-9999,N/A,-9999,-9999
